path,prob_fake
data\deepdetect-2025_dddata\ddata\train\real\23868.jpg,0.95507812
data\deepdetect-2025_dddata\ddata\train\real\19972.jpg,0.95458984
data\deepdetect-2025_dddata\ddata\train\real\64463.jpg,0.95458984
data\deepdetect-2025_dddata\ddata\train\real\23219.jpg,0.95410156
data\deepdetect-2025_dddata\ddata\train\real\35362.jpg,0.95361328
data\deepdetect-2025_dddata\ddata\train\real\28992.jpg,0.95361328
data\deepdetect-2025_dddata\ddata\train\real\34069.jpg,0.95312500
data\deepdetect-2025_dddata\ddata\train\real\13761.jpg,0.95312500
data\deepdetect-2025_dddata\ddata\train\real\03491.jpg,0.95263672
data\deepdetect-2025_dddata\ddata\train\real\39881.jpg,0.95214844
data\deepdetect-2025_dddata\ddata\train\real\34784.jpg,0.95214844
data\deepdetect-2025_dddata\ddata\train\real\01036.jpg,0.95166016
data\deepdetect-2025_dddata\ddata\train\real\53646.jpg,0.95166016
data\deepdetect-2025_dddata\ddata\train\real\65638.jpg,0.95117188
data\deepdetect-2025_dddata\ddata\train\real\40426.jpg,0.95117188
data\deepdetect-2025_dddata\ddata\train\real\04367.jpg,0.95117188
data\deepdetect-2025_dddata\ddata\train\real\27064.jpg,0.95019531
data\deepdetect-2025_dddata\ddata\train\real\37290.jpg,0.95019531
data\deepdetect-2025_dddata\ddata\train\real\55230.jpg,0.95019531
data\deepdetect-2025_dddata\ddata\train\real\10758.jpg,0.94921875
data\deepdetect-2025_dddata\ddata\train\real\42832.jpg,0.94873047
data\deepdetect-2025_dddata\ddata\train\real\01205.jpg,0.94873047
data\deepdetect-2025_dddata\ddata\train\real\17496.jpg,0.94824219
data\deepdetect-2025_dddata\ddata\train\real\11391.jpg,0.94775391
data\deepdetect-2025_dddata\ddata\train\real\27915.jpg,0.94726562
data\deepdetect-2025_dddata\ddata\train\real\34628.jpg,0.94628906
data\deepdetect-2025_dddata\ddata\train\real\47580.jpg,0.94628906
data\deepdetect-2025_dddata\ddata\train\real\09797.jpg,0.94628906
data\deepdetect-2025_dddata\ddata\train\real\62310.jpg,0.94580078
data\deepdetect-2025_dddata\ddata\train\real\05400.jpg,0.94580078
data\deepdetect-2025_dddata\ddata\train\real\24868.jpg,0.94580078
data\deepdetect-2025_dddata\ddata\train\real\56781.jpg,0.94531250
data\deepdetect-2025_dddata\ddata\train\real\61598.jpg,0.94531250
data\deepdetect-2025_dddata\ddata\train\real\24825.jpg,0.94482422
data\deepdetect-2025_dddata\ddata\train\real\33217.jpg,0.94482422
data\deepdetect-2025_dddata\ddata\train\real\15880.jpg,0.94433594
data\deepdetect-2025_dddata\ddata\train\real\45136.jpg,0.94433594
data\deepdetect-2025_dddata\ddata\train\real\67693.jpg,0.94335938
data\deepdetect-2025_dddata\ddata\train\real\29234.jpg,0.94335938
data\deepdetect-2025_dddata\ddata\train\real\44931.jpg,0.94335938
data\deepdetect-2025_dddata\ddata\train\real\54394.jpg,0.94335938
data\deepdetect-2025_dddata\ddata\train\real\58099.jpg,0.94238281
data\deepdetect-2025_dddata\ddata\train\real\22934.jpg,0.94238281
data\deepdetect-2025_dddata\ddata\train\real\07429.jpg,0.94238281
data\deepdetect-2025_dddata\ddata\train\real\33915.jpg,0.94189453
data\deepdetect-2025_dddata\ddata\train\real\48776.jpg,0.94189453
data\deepdetect-2025_dddata\ddata\train\real\03930.jpg,0.94189453
data\deepdetect-2025_dddata\ddata\train\real\41260.jpg,0.94189453
data\deepdetect-2025_dddata\ddata\train\real\31126.jpg,0.94140625
data\deepdetect-2025_dddata\ddata\train\real\13613.jpg,0.94140625
data\deepdetect-2025_dddata\ddata\train\real\19896.jpg,0.94091797
data\deepdetect-2025_dddata\ddata\train\real\26546.jpg,0.93994141
data\deepdetect-2025_dddata\ddata\train\real\66984.jpg,0.93994141
data\deepdetect-2025_dddata\ddata\train\real\08684.jpg,0.93896484
data\deepdetect-2025_dddata\ddata\train\real\01617.jpg,0.93847656
data\deepdetect-2025_dddata\ddata\train\real\09654.jpg,0.93798828
data\deepdetect-2025_dddata\ddata\train\real\60346.jpg,0.93750000
data\deepdetect-2025_dddata\ddata\train\real\05277.jpg,0.93652344
data\deepdetect-2025_dddata\ddata\train\real\56394.jpg,0.93603516
data\deepdetect-2025_dddata\ddata\train\real\06914.jpg,0.93554688
data\deepdetect-2025_dddata\ddata\train\real\12963.jpg,0.93408203
data\deepdetect-2025_dddata\ddata\train\real\66335.jpg,0.93261719
data\deepdetect-2025_dddata\ddata\train\real\15304.jpg,0.93212891
data\deepdetect-2025_dddata\ddata\train\real\26566.jpg,0.93164062
data\deepdetect-2025_dddata\ddata\train\real\16291.jpg,0.93164062
data\deepdetect-2025_dddata\ddata\train\real\57358.jpg,0.93066406
data\deepdetect-2025_dddata\ddata\train\real\41812.jpg,0.93066406
data\deepdetect-2025_dddata\ddata\train\real\35894.jpg,0.93066406
data\deepdetect-2025_dddata\ddata\train\real\24219.jpg,0.92968750
data\deepdetect-2025_dddata\ddata\train\real\37683.jpg,0.92919922
data\deepdetect-2025_dddata\ddata\train\real\49107.jpg,0.92919922
data\deepdetect-2025_dddata\ddata\train\real\59666.jpg,0.92871094
data\deepdetect-2025_dddata\ddata\train\real\40241.jpg,0.92871094
data\deepdetect-2025_dddata\ddata\train\real\20667.jpg,0.92822266
data\deepdetect-2025_dddata\ddata\train\real\47144.jpg,0.92822266
data\deepdetect-2025_dddata\ddata\train\real\63856.jpg,0.92822266
data\deepdetect-2025_dddata\ddata\train\real\30685.jpg,0.92724609
data\deepdetect-2025_dddata\ddata\train\real\34160.jpg,0.92675781
data\deepdetect-2025_dddata\ddata\train\real\34855.jpg,0.92675781
data\deepdetect-2025_dddata\ddata\train\real\38906.jpg,0.92578125
data\deepdetect-2025_dddata\ddata\train\real\39297.jpg,0.92578125
data\deepdetect-2025_dddata\ddata\train\real\01954.jpg,0.92578125
data\deepdetect-2025_dddata\ddata\train\real\43987.jpg,0.92578125
data\deepdetect-2025_dddata\ddata\train\real\15024.jpg,0.92529297
data\deepdetect-2025_dddata\ddata\train\real\61583.jpg,0.92529297
data\deepdetect-2025_dddata\ddata\train\real\18691.jpg,0.92529297
data\deepdetect-2025_dddata\ddata\train\real\04605.jpg,0.92529297
data\deepdetect-2025_dddata\ddata\train\real\51826.jpg,0.92480469
data\deepdetect-2025_dddata\ddata\train\real\33133.jpg,0.92480469
data\deepdetect-2025_dddata\ddata\train\real\10867.jpg,0.92382812
data\deepdetect-2025_dddata\ddata\train\real\10496.jpg,0.92333984
data\deepdetect-2025_dddata\ddata\train\real\04396.jpg,0.92285156
data\deepdetect-2025_dddata\ddata\train\real\26380.jpg,0.92285156
data\deepdetect-2025_dddata\ddata\train\real\57279.jpg,0.92236328
data\deepdetect-2025_dddata\ddata\train\real\48025.jpg,0.92236328
data\deepdetect-2025_dddata\ddata\train\real\00675.jpg,0.92236328
data\deepdetect-2025_dddata\ddata\train\real\50999.jpg,0.92187500
data\deepdetect-2025_dddata\ddata\train\real\12391.jpg,0.92138672
data\deepdetect-2025_dddata\ddata\train\real\03007.jpg,0.92138672
data\deepdetect-2025_dddata\ddata\train\real\14533.jpg,0.92089844
data\deepdetect-2025_dddata\ddata\train\real\50741.jpg,0.92089844
data\deepdetect-2025_dddata\ddata\train\real\64866.jpg,0.92041016
data\deepdetect-2025_dddata\ddata\train\real\65804.jpg,0.92041016
data\deepdetect-2025_dddata\ddata\train\real\17167.jpg,0.91943359
data\deepdetect-2025_dddata\ddata\train\real\63582.jpg,0.91943359
data\deepdetect-2025_dddata\ddata\train\real\61757.jpg,0.91943359
data\deepdetect-2025_dddata\ddata\train\real\52716.jpg,0.91943359
data\deepdetect-2025_dddata\ddata\train\real\52066.jpg,0.91943359
data\deepdetect-2025_dddata\ddata\train\real\37031.jpg,0.91845703
data\deepdetect-2025_dddata\ddata\train\real\35395.jpg,0.91748047
data\deepdetect-2025_dddata\ddata\train\real\30819.jpg,0.91748047
data\deepdetect-2025_dddata\ddata\train\real\29256.jpg,0.91699219
data\deepdetect-2025_dddata\ddata\train\real\63987.jpg,0.91699219
data\deepdetect-2025_dddata\ddata\train\real\14133.jpg,0.91601562
data\deepdetect-2025_dddata\ddata\train\real\39172.jpg,0.91601562
data\deepdetect-2025_dddata\ddata\train\real\38670.jpg,0.91552734
data\deepdetect-2025_dddata\ddata\train\real\17830.jpg,0.91552734
data\deepdetect-2025_dddata\ddata\train\real\35405.jpg,0.91503906
data\deepdetect-2025_dddata\ddata\train\real\25219.jpg,0.91503906
data\deepdetect-2025_dddata\ddata\train\real\49248.jpg,0.91455078
data\deepdetect-2025_dddata\ddata\train\real\35029.jpg,0.91455078
data\deepdetect-2025_dddata\ddata\train\real\28629.jpg,0.91406250
data\deepdetect-2025_dddata\ddata\train\real\15777.jpg,0.91406250
data\deepdetect-2025_dddata\ddata\train\real\40118.jpg,0.91357422
data\deepdetect-2025_dddata\ddata\train\real\22096.jpg,0.91357422
data\deepdetect-2025_dddata\ddata\train\real\42476.jpg,0.91357422
data\deepdetect-2025_dddata\ddata\train\real\35508.jpg,0.91357422
data\deepdetect-2025_dddata\ddata\train\real\20319.jpg,0.91259766
data\deepdetect-2025_dddata\ddata\train\real\24234.jpg,0.91210938
data\deepdetect-2025_dddata\ddata\train\real\37869.jpg,0.91210938
data\deepdetect-2025_dddata\ddata\train\real\56154.jpg,0.91210938
data\deepdetect-2025_dddata\ddata\train\real\20030.jpg,0.91162109
data\deepdetect-2025_dddata\ddata\train\real\28402.jpg,0.91162109
data\deepdetect-2025_dddata\ddata\train\real\52006.jpg,0.91162109
data\deepdetect-2025_dddata\ddata\train\real\64038.jpg,0.91113281
data\deepdetect-2025_dddata\ddata\train\real\39066.jpg,0.91064453
data\deepdetect-2025_dddata\ddata\train\real\01348.jpg,0.91015625
data\deepdetect-2025_dddata\ddata\train\real\08378.jpg,0.90917969
data\deepdetect-2025_dddata\ddata\train\real\38934.jpg,0.90917969
data\deepdetect-2025_dddata\ddata\train\real\33128.jpg,0.90820312
data\deepdetect-2025_dddata\ddata\train\real\11485.jpg,0.90771484
data\deepdetect-2025_dddata\ddata\train\real\54815.jpg,0.90771484
data\deepdetect-2025_dddata\ddata\train\real\05812.jpg,0.90722656
data\deepdetect-2025_dddata\ddata\train\real\41545.jpg,0.90722656
data\deepdetect-2025_dddata\ddata\train\real\56600.jpg,0.90673828
data\deepdetect-2025_dddata\ddata\train\real\61295.jpg,0.90673828
data\deepdetect-2025_dddata\ddata\train\real\57871.jpg,0.90625000
data\deepdetect-2025_dddata\ddata\train\real\13888.jpg,0.90625000
data\deepdetect-2025_dddata\ddata\train\real\36428.jpg,0.90576172
data\deepdetect-2025_dddata\ddata\train\real\58701.jpg,0.90576172
data\deepdetect-2025_dddata\ddata\train\real\18277.jpg,0.90576172
data\deepdetect-2025_dddata\ddata\train\real\25940.jpg,0.90576172
data\deepdetect-2025_dddata\ddata\train\real\46471.jpg,0.90527344
data\deepdetect-2025_dddata\ddata\train\real\44965.jpg,0.90527344
data\deepdetect-2025_dddata\ddata\train\real\11892.jpg,0.90429688
data\deepdetect-2025_dddata\ddata\train\real\02191.jpg,0.90429688
data\deepdetect-2025_dddata\ddata\train\real\66782.jpg,0.90380859
data\deepdetect-2025_dddata\ddata\train\real\56479.jpg,0.90380859
data\deepdetect-2025_dddata\ddata\train\real\05503.jpg,0.90332031
data\deepdetect-2025_dddata\ddata\train\real\09984.jpg,0.90234375
data\deepdetect-2025_dddata\ddata\train\real\27239.jpg,0.90185547
data\deepdetect-2025_dddata\ddata\train\real\13651.jpg,0.90136719
data\deepdetect-2025_dddata\ddata\train\real\45096.jpg,0.90087891
data\deepdetect-2025_dddata\ddata\train\real\22478.jpg,0.90087891
data\deepdetect-2025_dddata\ddata\train\real\46118.jpg,0.90087891
data\deepdetect-2025_dddata\ddata\train\real\02051.jpg,0.89941406
data\deepdetect-2025_dddata\ddata\train\real\44732.jpg,0.89892578
data\deepdetect-2025_dddata\ddata\train\real\33157.jpg,0.89892578
data\deepdetect-2025_dddata\ddata\train\real\09314.jpg,0.89843750
data\deepdetect-2025_dddata\ddata\train\real\42295.jpg,0.89843750
data\deepdetect-2025_dddata\ddata\train\real\45454.jpg,0.89843750
data\deepdetect-2025_dddata\ddata\train\real\00386.jpg,0.89794922
data\deepdetect-2025_dddata\ddata\train\real\33978.jpg,0.89794922
data\deepdetect-2025_dddata\ddata\train\real\53940.jpg,0.89746094
data\deepdetect-2025_dddata\ddata\train\real\15257.jpg,0.89697266
data\deepdetect-2025_dddata\ddata\train\real\35599.jpg,0.89697266
data\deepdetect-2025_dddata\ddata\train\real\31966.jpg,0.89697266
data\deepdetect-2025_dddata\ddata\train\real\28277.jpg,0.89697266
data\deepdetect-2025_dddata\ddata\train\real\11281.jpg,0.89697266
data\deepdetect-2025_dddata\ddata\train\real\66359.jpg,0.89648438
data\deepdetect-2025_dddata\ddata\train\real\62851.jpg,0.89648438
data\deepdetect-2025_dddata\ddata\train\real\22302.jpg,0.89599609
data\deepdetect-2025_dddata\ddata\train\real\56447.jpg,0.89599609
data\deepdetect-2025_dddata\ddata\train\real\49304.jpg,0.89599609
data\deepdetect-2025_dddata\ddata\train\real\36221.jpg,0.89550781
data\deepdetect-2025_dddata\ddata\train\real\48386.jpg,0.89550781
data\deepdetect-2025_dddata\ddata\train\real\56153.jpg,0.89501953
data\deepdetect-2025_dddata\ddata\train\real\47230.jpg,0.89501953
data\deepdetect-2025_dddata\ddata\train\real\07079.jpg,0.89453125
data\deepdetect-2025_dddata\ddata\train\real\38799.jpg,0.89404297
data\deepdetect-2025_dddata\ddata\train\real\67498.jpg,0.89355469
data\deepdetect-2025_dddata\ddata\train\real\11211.jpg,0.89306641
data\deepdetect-2025_dddata\ddata\train\real\30467.jpg,0.89257812
data\deepdetect-2025_dddata\ddata\train\real\27952.jpg,0.89160156
data\deepdetect-2025_dddata\ddata\train\real\45321.jpg,0.89160156
data\deepdetect-2025_dddata\ddata\train\real\50911.jpg,0.89160156
data\deepdetect-2025_dddata\ddata\train\real\46510.jpg,0.89160156
data\deepdetect-2025_dddata\ddata\train\real\32430.jpg,0.89062500
data\deepdetect-2025_dddata\ddata\train\real\64285.jpg,0.89062500
data\deepdetect-2025_dddata\ddata\train\real\13262.jpg,0.89013672
data\deepdetect-2025_dddata\ddata\train\real\38568.jpg,0.88964844
data\deepdetect-2025_dddata\ddata\train\real\59315.jpg,0.88964844
data\deepdetect-2025_dddata\ddata\train\real\28770.jpg,0.88916016
data\deepdetect-2025_dddata\ddata\train\real\25688.jpg,0.88867188
data\deepdetect-2025_dddata\ddata\train\real\57211.jpg,0.88867188
data\deepdetect-2025_dddata\ddata\train\real\63279.jpg,0.88867188
data\deepdetect-2025_dddata\ddata\train\real\64608.jpg,0.88867188
data\deepdetect-2025_dddata\ddata\train\real\37001.jpg,0.88720703
data\deepdetect-2025_dddata\ddata\train\real\38062.jpg,0.88720703
data\deepdetect-2025_dddata\ddata\train\real\45912.jpg,0.88623047
data\deepdetect-2025_dddata\ddata\train\real\31956.jpg,0.88623047
data\deepdetect-2025_dddata\ddata\train\real\19345.jpg,0.88525391
data\deepdetect-2025_dddata\ddata\train\real\48133.jpg,0.88427734
data\deepdetect-2025_dddata\ddata\train\real\35234.jpg,0.88427734
data\deepdetect-2025_dddata\ddata\train\real\08724.jpg,0.88378906
data\deepdetect-2025_dddata\ddata\train\real\10089.jpg,0.88378906
data\deepdetect-2025_dddata\ddata\train\real\30781.jpg,0.88378906
data\deepdetect-2025_dddata\ddata\train\real\45780.jpg,0.88281250
data\deepdetect-2025_dddata\ddata\train\real\19927.jpg,0.88281250
data\deepdetect-2025_dddata\ddata\train\real\40516.jpg,0.88281250
data\deepdetect-2025_dddata\ddata\train\real\42215.jpg,0.88281250
data\deepdetect-2025_dddata\ddata\train\real\01987.jpg,0.88281250
data\deepdetect-2025_dddata\ddata\train\real\64960.jpg,0.88232422
data\deepdetect-2025_dddata\ddata\train\real\14343.jpg,0.88232422
data\deepdetect-2025_dddata\ddata\train\real\08090.jpg,0.88183594
data\deepdetect-2025_dddata\ddata\train\real\43756.jpg,0.88134766
data\deepdetect-2025_dddata\ddata\train\real\40870.jpg,0.88085938
data\deepdetect-2025_dddata\ddata\train\real\21181.jpg,0.88085938
data\deepdetect-2025_dddata\ddata\train\real\21548.jpg,0.88085938
data\deepdetect-2025_dddata\ddata\train\real\19193.jpg,0.88037109
data\deepdetect-2025_dddata\ddata\train\real\42635.jpg,0.87988281
data\deepdetect-2025_dddata\ddata\train\real\05745.jpg,0.87988281
data\deepdetect-2025_dddata\ddata\train\real\16232.jpg,0.87988281
data\deepdetect-2025_dddata\ddata\train\real\35361.jpg,0.87890625
data\deepdetect-2025_dddata\ddata\train\real\01411.jpg,0.87792969
data\deepdetect-2025_dddata\ddata\train\real\39222.jpg,0.87792969
data\deepdetect-2025_dddata\ddata\train\real\20648.jpg,0.87792969
data\deepdetect-2025_dddata\ddata\train\real\50553.jpg,0.87695312
data\deepdetect-2025_dddata\ddata\train\real\43490.jpg,0.87646484
data\deepdetect-2025_dddata\ddata\train\real\05748.jpg,0.87597656
data\deepdetect-2025_dddata\ddata\train\real\03921.jpg,0.87597656
data\deepdetect-2025_dddata\ddata\train\real\04550.jpg,0.87548828
data\deepdetect-2025_dddata\ddata\train\real\54650.jpg,0.87451172
data\deepdetect-2025_dddata\ddata\train\real\10838.jpg,0.87451172
data\deepdetect-2025_dddata\ddata\train\real\11609.jpg,0.87353516
data\deepdetect-2025_dddata\ddata\train\real\03600.jpg,0.87353516
data\deepdetect-2025_dddata\ddata\train\real\17428.jpg,0.87353516
data\deepdetect-2025_dddata\ddata\train\real\02556.jpg,0.87353516
data\deepdetect-2025_dddata\ddata\train\real\56897.jpg,0.87255859
data\deepdetect-2025_dddata\ddata\train\real\06716.jpg,0.87207031
data\deepdetect-2025_dddata\ddata\train\real\53161.jpg,0.87158203
data\deepdetect-2025_dddata\ddata\train\real\67431.jpg,0.87158203
data\deepdetect-2025_dddata\ddata\train\real\23232.jpg,0.87158203
data\deepdetect-2025_dddata\ddata\train\real\44625.jpg,0.87060547
data\deepdetect-2025_dddata\ddata\train\real\40106.jpg,0.87011719
data\deepdetect-2025_dddata\ddata\train\real\01569.jpg,0.87011719
data\deepdetect-2025_dddata\ddata\train\real\41740.jpg,0.87011719
data\deepdetect-2025_dddata\ddata\train\real\44606.jpg,0.86962891
data\deepdetect-2025_dddata\ddata\train\real\63885.jpg,0.86865234
data\deepdetect-2025_dddata\ddata\train\real\09991.jpg,0.86865234
data\deepdetect-2025_dddata\ddata\train\real\06980.jpg,0.86816406
data\deepdetect-2025_dddata\ddata\train\real\00880.jpg,0.86767578
data\deepdetect-2025_dddata\ddata\train\real\44662.jpg,0.86718750
data\deepdetect-2025_dddata\ddata\train\real\25872.jpg,0.86718750
data\deepdetect-2025_dddata\ddata\train\real\58154.jpg,0.86718750
data\deepdetect-2025_dddata\ddata\train\real\37488.jpg,0.86669922
data\deepdetect-2025_dddata\ddata\train\real\00606.jpg,0.86621094
data\deepdetect-2025_dddata\ddata\train\real\65781.jpg,0.86621094
data\deepdetect-2025_dddata\ddata\train\real\65127.jpg,0.86572266
data\deepdetect-2025_dddata\ddata\train\real\28513.jpg,0.86474609
data\deepdetect-2025_dddata\ddata\train\real\29985.jpg,0.86474609
data\deepdetect-2025_dddata\ddata\train\real\42714.jpg,0.86425781
data\deepdetect-2025_dddata\ddata\train\real\47677.jpg,0.86376953
data\deepdetect-2025_dddata\ddata\train\real\43513.jpg,0.86328125
data\deepdetect-2025_dddata\ddata\train\real\56623.jpg,0.86279297
data\deepdetect-2025_dddata\ddata\train\real\26681.jpg,0.86132812
data\deepdetect-2025_dddata\ddata\train\real\15773.jpg,0.86132812
data\deepdetect-2025_dddata\ddata\train\real\40131.jpg,0.86035156
data\deepdetect-2025_dddata\ddata\train\real\63157.jpg,0.86035156
data\deepdetect-2025_dddata\ddata\train\real\19241.jpg,0.85986328
data\deepdetect-2025_dddata\ddata\train\real\31695.jpg,0.85986328
data\deepdetect-2025_dddata\ddata\train\real\57213.jpg,0.85937500
data\deepdetect-2025_dddata\ddata\train\real\07227.jpg,0.85888672
data\deepdetect-2025_dddata\ddata\train\real\24019.jpg,0.85888672
data\deepdetect-2025_dddata\ddata\train\real\38323.jpg,0.85839844
data\deepdetect-2025_dddata\ddata\train\real\25530.jpg,0.85791016
data\deepdetect-2025_dddata\ddata\train\real\29469.jpg,0.85791016
data\deepdetect-2025_dddata\ddata\train\real\34526.jpg,0.85791016
data\deepdetect-2025_dddata\ddata\train\real\05626.jpg,0.85742188
data\deepdetect-2025_dddata\ddata\train\real\36306.jpg,0.85742188
data\deepdetect-2025_dddata\ddata\train\real\20080.jpg,0.85742188
data\deepdetect-2025_dddata\ddata\train\real\33746.jpg,0.85693359
data\deepdetect-2025_dddata\ddata\train\real\02522.jpg,0.85644531
data\deepdetect-2025_dddata\ddata\train\real\38653.jpg,0.85595703
data\deepdetect-2025_dddata\ddata\train\real\48138.jpg,0.85595703
data\deepdetect-2025_dddata\ddata\train\real\21688.jpg,0.85595703
data\deepdetect-2025_dddata\ddata\train\real\02101.jpg,0.85595703
data\deepdetect-2025_dddata\ddata\train\real\01324.jpg,0.85546875
data\deepdetect-2025_dddata\ddata\train\real\15183.jpg,0.85546875
data\deepdetect-2025_dddata\ddata\train\real\28512.jpg,0.85498047
