path,prob_fake
data\deepdetect-2025_dddata\ddata\train\real\27892.jpg,0.97070312
data\deepdetect-2025_dddata\ddata\train\real\05639.jpg,0.97021484
data\deepdetect-2025_dddata\ddata\train\real\33217.jpg,0.96923828
data\deepdetect-2025_dddata\ddata\train\real\03491.jpg,0.96875000
data\deepdetect-2025_dddata\ddata\train\real\40045.jpg,0.96826172
data\deepdetect-2025_dddata\ddata\train\real\39779.jpg,0.96728516
data\deepdetect-2025_dddata\ddata\train\real\46118.jpg,0.96679688
data\deepdetect-2025_dddata\ddata\train\real\40241.jpg,0.96630859
data\deepdetect-2025_dddata\ddata\train\real\58785.jpg,0.96533203
data\deepdetect-2025_dddata\ddata\train\real\09619.jpg,0.96533203
data\deepdetect-2025_dddata\ddata\train\real\38709.jpg,0.96484375
data\deepdetect-2025_dddata\ddata\train\real\49796.jpg,0.96435547
data\deepdetect-2025_dddata\ddata\train\real\37028.jpg,0.96435547
data\deepdetect-2025_dddata\ddata\train\real\30054.jpg,0.96386719
data\deepdetect-2025_dddata\ddata\train\real\17627.jpg,0.96386719
data\deepdetect-2025_dddata\ddata\train\real\04771.jpg,0.96337891
data\deepdetect-2025_dddata\ddata\train\real\24552.jpg,0.96337891
data\deepdetect-2025_dddata\ddata\train\real\32374.jpg,0.96240234
data\deepdetect-2025_dddata\ddata\train\real\31126.jpg,0.96240234
data\deepdetect-2025_dddata\ddata\train\real\13761.jpg,0.96191406
data\deepdetect-2025_dddata\ddata\train\real\62002.jpg,0.96191406
data\deepdetect-2025_dddata\ddata\train\real\16472.jpg,0.96191406
data\deepdetect-2025_dddata\ddata\train\real\28207.jpg,0.96191406
data\deepdetect-2025_dddata\ddata\train\real\22874.jpg,0.96142578
data\deepdetect-2025_dddata\ddata\train\real\27549.jpg,0.96093750
data\deepdetect-2025_dddata\ddata\train\real\48996.jpg,0.96093750
data\deepdetect-2025_dddata\ddata\train\real\23219.jpg,0.96044922
data\deepdetect-2025_dddata\ddata\train\real\29870.jpg,0.95996094
data\deepdetect-2025_dddata\ddata\train\real\50839.jpg,0.95898438
data\deepdetect-2025_dddata\ddata\train\real\12922.jpg,0.95898438
data\deepdetect-2025_dddata\ddata\train\real\26717.jpg,0.95849609
data\deepdetect-2025_dddata\ddata\train\real\00393.jpg,0.95751953
data\deepdetect-2025_dddata\ddata\train\real\25393.jpg,0.95751953
data\deepdetect-2025_dddata\ddata\train\real\33178.jpg,0.95654297
data\deepdetect-2025_dddata\ddata\train\real\17167.jpg,0.95654297
data\deepdetect-2025_dddata\ddata\train\real\09452.jpg,0.95654297
data\deepdetect-2025_dddata\ddata\train\real\04643.jpg,0.95556641
data\deepdetect-2025_dddata\ddata\train\real\14530.jpg,0.95507812
data\deepdetect-2025_dddata\ddata\train\real\15261.jpg,0.95458984
data\deepdetect-2025_dddata\ddata\train\real\61385.jpg,0.95410156
data\deepdetect-2025_dddata\ddata\train\real\33437.jpg,0.95361328
data\deepdetect-2025_dddata\ddata\train\real\02573.jpg,0.95312500
data\deepdetect-2025_dddata\ddata\train\real\57464.jpg,0.95263672
data\deepdetect-2025_dddata\ddata\train\real\52986.jpg,0.95263672
data\deepdetect-2025_dddata\ddata\train\real\50975.jpg,0.95117188
data\deepdetect-2025_dddata\ddata\train\real\24019.jpg,0.95117188
data\deepdetect-2025_dddata\ddata\train\real\15141.jpg,0.95019531
data\deepdetect-2025_dddata\ddata\train\real\06089.jpg,0.94970703
data\deepdetect-2025_dddata\ddata\train\real\09314.jpg,0.94775391
data\deepdetect-2025_dddata\ddata\train\real\64608.jpg,0.94726562
data\deepdetect-2025_dddata\ddata\train\real\16979.jpg,0.94677734
data\deepdetect-2025_dddata\ddata\train\real\63746.jpg,0.94580078
data\deepdetect-2025_dddata\ddata\train\real\24980.jpg,0.94580078
data\deepdetect-2025_dddata\ddata\train\real\58400.jpg,0.94531250
data\deepdetect-2025_dddata\ddata\train\real\19579.jpg,0.94531250
data\deepdetect-2025_dddata\ddata\train\real\58212.jpg,0.94384766
data\deepdetect-2025_dddata\ddata\train\real\25716.jpg,0.94335938
data\deepdetect-2025_dddata\ddata\train\real\59413.jpg,0.94238281
data\deepdetect-2025_dddata\ddata\train\real\29736.jpg,0.94238281
data\deepdetect-2025_dddata\ddata\train\real\12963.jpg,0.94238281
data\deepdetect-2025_dddata\ddata\train\real\00373.jpg,0.94140625
data\deepdetect-2025_dddata\ddata\train\real\21398.jpg,0.94140625
data\deepdetect-2025_dddata\ddata\train\real\01324.jpg,0.94140625
data\deepdetect-2025_dddata\ddata\train\real\36546.jpg,0.94091797
data\deepdetect-2025_dddata\ddata\train\real\30475.jpg,0.94091797
data\deepdetect-2025_dddata\ddata\train\real\60107.jpg,0.94091797
data\deepdetect-2025_dddata\ddata\train\real\55981.jpg,0.94042969
data\deepdetect-2025_dddata\ddata\train\real\55401.jpg,0.93994141
data\deepdetect-2025_dddata\ddata\train\real\17885.jpg,0.93994141
data\deepdetect-2025_dddata\ddata\train\real\00964.jpg,0.93994141
data\deepdetect-2025_dddata\ddata\train\real\08402.jpg,0.93994141
data\deepdetect-2025_dddata\ddata\train\real\61105.jpg,0.93896484
data\deepdetect-2025_dddata\ddata\train\real\54119.jpg,0.93847656
data\deepdetect-2025_dddata\ddata\train\real\38653.jpg,0.93798828
data\deepdetect-2025_dddata\ddata\train\real\57356.jpg,0.93798828
data\deepdetect-2025_dddata\ddata\train\real\01411.jpg,0.93750000
data\deepdetect-2025_dddata\ddata\train\real\06091.jpg,0.93701172
data\deepdetect-2025_dddata\ddata\train\real\18145.jpg,0.93701172
data\deepdetect-2025_dddata\ddata\train\real\11631.jpg,0.93701172
data\deepdetect-2025_dddata\ddata\train\real\50233.jpg,0.93701172
data\deepdetect-2025_dddata\ddata\train\real\57033.jpg,0.93652344
data\deepdetect-2025_dddata\ddata\train\real\20648.jpg,0.93554688
data\deepdetect-2025_dddata\ddata\train\real\68354.jpg,0.93554688
data\deepdetect-2025_dddata\ddata\train\real\01701.jpg,0.93505859
data\deepdetect-2025_dddata\ddata\train\real\65359.jpg,0.93408203
data\deepdetect-2025_dddata\ddata\train\real\53205.jpg,0.93359375
data\deepdetect-2025_dddata\ddata\train\real\12436.jpg,0.93359375
data\deepdetect-2025_dddata\ddata\train\real\03292.jpg,0.93261719
data\deepdetect-2025_dddata\ddata\train\real\13132.jpg,0.93212891
data\deepdetect-2025_dddata\ddata\train\real\63088.jpg,0.93164062
data\deepdetect-2025_dddata\ddata\train\real\08920.jpg,0.93164062
data\deepdetect-2025_dddata\ddata\train\real\66984.jpg,0.93115234
data\deepdetect-2025_dddata\ddata\train\real\09691.jpg,0.93066406
data\deepdetect-2025_dddata\ddata\train\real\07230.jpg,0.93066406
data\deepdetect-2025_dddata\ddata\train\real\00349.jpg,0.93017578
data\deepdetect-2025_dddata\ddata\train\real\08816.jpg,0.92968750
data\deepdetect-2025_dddata\ddata\train\real\01954.jpg,0.92871094
data\deepdetect-2025_dddata\ddata\train\real\44832.jpg,0.92822266
data\deepdetect-2025_dddata\ddata\train\real\57212.jpg,0.92773438
data\deepdetect-2025_dddata\ddata\train\real\51282.jpg,0.92724609
data\deepdetect-2025_dddata\ddata\train\real\55990.jpg,0.92675781
data\deepdetect-2025_dddata\ddata\train\real\37511.jpg,0.92626953
data\deepdetect-2025_dddata\ddata\train\real\29338.jpg,0.92626953
data\deepdetect-2025_dddata\ddata\train\real\63704.jpg,0.92480469
data\deepdetect-2025_dddata\ddata\train\real\63279.jpg,0.92431641
data\deepdetect-2025_dddata\ddata\train\real\48062.jpg,0.92431641
data\deepdetect-2025_dddata\ddata\train\real\14816.jpg,0.92382812
data\deepdetect-2025_dddata\ddata\train\real\06914.jpg,0.92382812
data\deepdetect-2025_dddata\ddata\train\real\63649.jpg,0.92333984
data\deepdetect-2025_dddata\ddata\train\real\36954.jpg,0.92333984
data\deepdetect-2025_dddata\ddata\train\real\53944.jpg,0.92285156
data\deepdetect-2025_dddata\ddata\train\real\31137.jpg,0.92285156
data\deepdetect-2025_dddata\ddata\train\real\16475.jpg,0.92285156
data\deepdetect-2025_dddata\ddata\train\real\35859.jpg,0.92285156
data\deepdetect-2025_dddata\ddata\train\real\42131.jpg,0.92236328
data\deepdetect-2025_dddata\ddata\train\real\57137.jpg,0.92187500
data\deepdetect-2025_dddata\ddata\train\real\03048.jpg,0.92187500
data\deepdetect-2025_dddata\ddata\train\real\21554.jpg,0.92187500
data\deepdetect-2025_dddata\ddata\train\real\16291.jpg,0.92138672
data\deepdetect-2025_dddata\ddata\train\real\32007.jpg,0.92138672
data\deepdetect-2025_dddata\ddata\train\real\63856.jpg,0.91992188
data\deepdetect-2025_dddata\ddata\train\real\21411.jpg,0.91943359
data\deepdetect-2025_dddata\ddata\train\real\20700.jpg,0.91894531
data\deepdetect-2025_dddata\ddata\train\real\22020.jpg,0.91845703
data\deepdetect-2025_dddata\ddata\train\real\60583.jpg,0.91845703
data\deepdetect-2025_dddata\ddata\train\real\15143.jpg,0.91845703
data\deepdetect-2025_dddata\ddata\train\real\25898.jpg,0.91845703
data\deepdetect-2025_dddata\ddata\train\real\44955.jpg,0.91796875
data\deepdetect-2025_dddata\ddata\train\real\13369.jpg,0.91796875
data\deepdetect-2025_dddata\ddata\train\real\40296.jpg,0.91748047
data\deepdetect-2025_dddata\ddata\train\real\54468.jpg,0.91748047
data\deepdetect-2025_dddata\ddata\train\real\33746.jpg,0.91699219
data\deepdetect-2025_dddata\ddata\train\real\33551.jpg,0.91650391
data\deepdetect-2025_dddata\ddata\train\real\05687.jpg,0.91650391
data\deepdetect-2025_dddata\ddata\train\real\39005.jpg,0.91650391
data\deepdetect-2025_dddata\ddata\train\real\39093.jpg,0.91650391
data\deepdetect-2025_dddata\ddata\train\real\20589.jpg,0.91601562
data\deepdetect-2025_dddata\ddata\train\real\57579.jpg,0.91552734
data\deepdetect-2025_dddata\ddata\train\real\65277.jpg,0.91455078
data\deepdetect-2025_dddata\ddata\train\real\11022.jpg,0.91357422
data\deepdetect-2025_dddata\ddata\train\real\25202.jpg,0.91357422
data\deepdetect-2025_dddata\ddata\train\real\65946.jpg,0.91308594
data\deepdetect-2025_dddata\ddata\train\real\56198.jpg,0.91308594
data\deepdetect-2025_dddata\ddata\train\real\08929.jpg,0.91113281
data\deepdetect-2025_dddata\ddata\train\real\01844.jpg,0.91064453
data\deepdetect-2025_dddata\ddata\train\real\19752.jpg,0.91015625
data\deepdetect-2025_dddata\ddata\train\real\59077.jpg,0.91015625
data\deepdetect-2025_dddata\ddata\train\real\39493.jpg,0.91015625
data\deepdetect-2025_dddata\ddata\train\real\38004.jpg,0.90869141
data\deepdetect-2025_dddata\ddata\train\real\58189.jpg,0.90869141
data\deepdetect-2025_dddata\ddata\train\real\55198.jpg,0.90820312
data\deepdetect-2025_dddata\ddata\train\real\17246.jpg,0.90820312
data\deepdetect-2025_dddata\ddata\train\real\27825.jpg,0.90820312
data\deepdetect-2025_dddata\ddata\train\real\15880.jpg,0.90722656
data\deepdetect-2025_dddata\ddata\train\real\24219.jpg,0.90722656
data\deepdetect-2025_dddata\ddata\train\real\56154.jpg,0.90673828
data\deepdetect-2025_dddata\ddata\train\real\59031.jpg,0.90673828
data\deepdetect-2025_dddata\ddata\train\real\02758.jpg,0.90673828
data\deepdetect-2025_dddata\ddata\train\real\06448.jpg,0.90673828
data\deepdetect-2025_dddata\ddata\train\real\56141.jpg,0.90625000
data\deepdetect-2025_dddata\ddata\train\real\03457.jpg,0.90527344
data\deepdetect-2025_dddata\ddata\train\real\67765.jpg,0.90478516
data\deepdetect-2025_dddata\ddata\train\real\01592.jpg,0.90478516
data\deepdetect-2025_dddata\ddata\train\real\48125.jpg,0.90429688
data\deepdetect-2025_dddata\ddata\train\real\46540.jpg,0.90429688
data\deepdetect-2025_dddata\ddata\train\real\62926.jpg,0.90429688
data\deepdetect-2025_dddata\ddata\train\real\65605.jpg,0.90429688
data\deepdetect-2025_dddata\ddata\train\real\34409.jpg,0.90429688
data\deepdetect-2025_dddata\ddata\train\real\55803.jpg,0.90380859
data\deepdetect-2025_dddata\ddata\train\real\53659.jpg,0.90380859
data\deepdetect-2025_dddata\ddata\train\real\02357.jpg,0.90332031
data\deepdetect-2025_dddata\ddata\train\real\26003.jpg,0.90332031
data\deepdetect-2025_dddata\ddata\train\real\34265.jpg,0.90185547
data\deepdetect-2025_dddata\ddata\train\real\36306.jpg,0.90136719
data\deepdetect-2025_dddata\ddata\train\real\01562.jpg,0.90087891
data\deepdetect-2025_dddata\ddata\train\real\35599.jpg,0.90087891
data\deepdetect-2025_dddata\ddata\train\real\39315.jpg,0.90087891
data\deepdetect-2025_dddata\ddata\train\real\20030.jpg,0.90039062
data\deepdetect-2025_dddata\ddata\train\real\31922.jpg,0.90039062
data\deepdetect-2025_dddata\ddata\train\real\46885.jpg,0.90039062
data\deepdetect-2025_dddata\ddata\train\real\47785.jpg,0.89990234
data\deepdetect-2025_dddata\ddata\train\real\07973.jpg,0.89941406
data\deepdetect-2025_dddata\ddata\train\real\46510.jpg,0.89941406
data\deepdetect-2025_dddata\ddata\train\real\16075.jpg,0.89941406
data\deepdetect-2025_dddata\ddata\train\real\18261.jpg,0.89892578
data\deepdetect-2025_dddata\ddata\train\real\31611.jpg,0.89892578
data\deepdetect-2025_dddata\ddata\train\real\17515.jpg,0.89843750
data\deepdetect-2025_dddata\ddata\train\real\28370.jpg,0.89843750
data\deepdetect-2025_dddata\ddata\train\real\09797.jpg,0.89794922
data\deepdetect-2025_dddata\ddata\train\real\01569.jpg,0.89746094
data\deepdetect-2025_dddata\ddata\train\real\66868.jpg,0.89746094
data\deepdetect-2025_dddata\ddata\train\real\65743.jpg,0.89453125
data\deepdetect-2025_dddata\ddata\train\real\57773.jpg,0.89453125
data\deepdetect-2025_dddata\ddata\train\real\53646.jpg,0.89453125
data\deepdetect-2025_dddata\ddata\train\real\42304.jpg,0.89404297
data\deepdetect-2025_dddata\ddata\train\real\67693.jpg,0.89404297
data\deepdetect-2025_dddata\ddata\train\real\20301.jpg,0.89355469
data\deepdetect-2025_dddata\ddata\train\real\37955.jpg,0.89306641
data\deepdetect-2025_dddata\ddata\train\real\56781.jpg,0.89257812
data\deepdetect-2025_dddata\ddata\train\real\09551.jpg,0.89208984
data\deepdetect-2025_dddata\ddata\train\real\30964.jpg,0.89160156
data\deepdetect-2025_dddata\ddata\train\real\48636.jpg,0.89160156
data\deepdetect-2025_dddata\ddata\train\real\10534.jpg,0.89160156
data\deepdetect-2025_dddata\ddata\train\real\41557.jpg,0.89111328
data\deepdetect-2025_dddata\ddata\train\real\06743.jpg,0.89062500
data\deepdetect-2025_dddata\ddata\train\real\40118.jpg,0.89013672
data\deepdetect-2025_dddata\ddata\train\real\62310.jpg,0.89013672
data\deepdetect-2025_dddata\ddata\train\real\38298.jpg,0.88916016
data\deepdetect-2025_dddata\ddata\train\real\16592.jpg,0.88916016
data\deepdetect-2025_dddata\ddata\train\real\56863.jpg,0.88916016
data\deepdetect-2025_dddata\ddata\train\real\00818.jpg,0.88916016
data\deepdetect-2025_dddata\ddata\train\real\66107.jpg,0.88916016
data\deepdetect-2025_dddata\ddata\train\real\46520.jpg,0.88867188
data\deepdetect-2025_dddata\ddata\train\real\44552.jpg,0.88867188
data\deepdetect-2025_dddata\ddata\train\real\28044.jpg,0.88769531
data\deepdetect-2025_dddata\ddata\train\real\34367.jpg,0.88769531
data\deepdetect-2025_dddata\ddata\train\real\63242.jpg,0.88769531
data\deepdetect-2025_dddata\ddata\train\real\05112.jpg,0.88769531
data\deepdetect-2025_dddata\ddata\train\real\38906.jpg,0.88720703
data\deepdetect-2025_dddata\ddata\train\real\09654.jpg,0.88720703
data\deepdetect-2025_dddata\ddata\train\real\22141.jpg,0.88671875
data\deepdetect-2025_dddata\ddata\train\real\39868.jpg,0.88623047
data\deepdetect-2025_dddata\ddata\train\real\42529.jpg,0.88574219
data\deepdetect-2025_dddata\ddata\train\real\01617.jpg,0.88525391
data\deepdetect-2025_dddata\ddata\train\real\01789.jpg,0.88525391
data\deepdetect-2025_dddata\ddata\train\real\24171.jpg,0.88525391
data\deepdetect-2025_dddata\ddata\train\real\26061.jpg,0.88232422
data\deepdetect-2025_dddata\ddata\train\real\15128.jpg,0.88232422
data\deepdetect-2025_dddata\ddata\train\real\07897.jpg,0.88232422
data\deepdetect-2025_dddata\ddata\train\real\15229.jpg,0.88232422
data\deepdetect-2025_dddata\ddata\train\real\56514.jpg,0.88085938
data\deepdetect-2025_dddata\ddata\train\real\50150.jpg,0.88085938
data\deepdetect-2025_dddata\ddata\train\real\07740.jpg,0.88085938
data\deepdetect-2025_dddata\ddata\train\real\59213.jpg,0.88085938
data\deepdetect-2025_dddata\ddata\train\real\15701.jpg,0.88037109
data\deepdetect-2025_dddata\ddata\train\real\03730.jpg,0.88037109
data\deepdetect-2025_dddata\ddata\train\real\58877.jpg,0.87988281
data\deepdetect-2025_dddata\ddata\train\real\50377.jpg,0.87988281
data\deepdetect-2025_dddata\ddata\train\real\44374.jpg,0.87988281
data\deepdetect-2025_dddata\ddata\train\real\34844.jpg,0.87939453
data\deepdetect-2025_dddata\ddata\train\real\62971.jpg,0.87939453
data\deepdetect-2025_dddata\ddata\train\real\36118.jpg,0.87841797
data\deepdetect-2025_dddata\ddata\train\real\20718.jpg,0.87792969
data\deepdetect-2025_dddata\ddata\train\real\50601.jpg,0.87792969
data\deepdetect-2025_dddata\ddata\train\real\35851.jpg,0.87744141
data\deepdetect-2025_dddata\ddata\train\real\28655.jpg,0.87744141
data\deepdetect-2025_dddata\ddata\train\real\20937.jpg,0.87744141
data\deepdetect-2025_dddata\ddata\train\real\46211.jpg,0.87744141
data\deepdetect-2025_dddata\ddata\train\real\11203.jpg,0.87744141
data\deepdetect-2025_dddata\ddata\train\real\42007.jpg,0.87695312
data\deepdetect-2025_dddata\ddata\train\real\13716.jpg,0.87695312
data\deepdetect-2025_dddata\ddata\train\real\58440.jpg,0.87646484
data\deepdetect-2025_dddata\ddata\train\real\28992.jpg,0.87646484
data\deepdetect-2025_dddata\ddata\train\real\25244.jpg,0.87646484
data\deepdetect-2025_dddata\ddata\train\real\23868.jpg,0.87597656
data\deepdetect-2025_dddata\ddata\train\real\54335.jpg,0.87500000
data\deepdetect-2025_dddata\ddata\train\real\23056.jpg,0.87451172
data\deepdetect-2025_dddata\ddata\train\real\62525.jpg,0.87451172
data\deepdetect-2025_dddata\ddata\train\real\66547.jpg,0.87353516
data\deepdetect-2025_dddata\ddata\train\real\03849.jpg,0.87304688
data\deepdetect-2025_dddata\ddata\train\real\42712.jpg,0.87255859
data\deepdetect-2025_dddata\ddata\train\real\11211.jpg,0.87158203
data\deepdetect-2025_dddata\ddata\train\real\03548.jpg,0.87158203
data\deepdetect-2025_dddata\ddata\train\real\52231.jpg,0.87158203
data\deepdetect-2025_dddata\ddata\train\real\04885.jpg,0.87158203
data\deepdetect-2025_dddata\ddata\train\real\45912.jpg,0.87109375
data\deepdetect-2025_dddata\ddata\train\real\56983.jpg,0.87011719
data\deepdetect-2025_dddata\ddata\train\real\14159.jpg,0.87011719
data\deepdetect-2025_dddata\ddata\train\real\12123.jpg,0.86914062
data\deepdetect-2025_dddata\ddata\train\real\37851.jpg,0.86914062
data\deepdetect-2025_dddata\ddata\train\real\18277.jpg,0.86865234
data\deepdetect-2025_dddata\ddata\train\real\19292.jpg,0.86767578
data\deepdetect-2025_dddata\ddata\train\real\50175.jpg,0.86767578
data\deepdetect-2025_dddata\ddata\train\real\14793.jpg,0.86718750
data\deepdetect-2025_dddata\ddata\train\real\61169.jpg,0.86718750
data\deepdetect-2025_dddata\ddata\train\real\18303.jpg,0.86669922
data\deepdetect-2025_dddata\ddata\train\real\28051.jpg,0.86572266
data\deepdetect-2025_dddata\ddata\train\real\17090.jpg,0.86523438
data\deepdetect-2025_dddata\ddata\train\real\17949.jpg,0.86523438
data\deepdetect-2025_dddata\ddata\train\real\35395.jpg,0.86425781
data\deepdetect-2025_dddata\ddata\train\real\15014.jpg,0.86425781
data\deepdetect-2025_dddata\ddata\train\real\64960.jpg,0.86279297
data\deepdetect-2025_dddata\ddata\train\real\14343.jpg,0.86279297
data\deepdetect-2025_dddata\ddata\train\real\42704.jpg,0.86230469
data\deepdetect-2025_dddata\ddata\train\real\21257.jpg,0.86230469
data\deepdetect-2025_dddata\ddata\train\real\01036.jpg,0.86181641
data\deepdetect-2025_dddata\ddata\train\real\67960.jpg,0.86181641
data\deepdetect-2025_dddata\ddata\train\real\04369.jpg,0.86181641
data\deepdetect-2025_dddata\ddata\train\real\45119.jpg,0.86181641
data\deepdetect-2025_dddata\ddata\train\real\07429.jpg,0.86132812
data\deepdetect-2025_dddata\ddata\train\real\22452.jpg,0.86083984
data\deepdetect-2025_dddata\ddata\train\real\44625.jpg,0.86083984
data\deepdetect-2025_dddata\ddata\train\real\29501.jpg,0.86083984
data\deepdetect-2025_dddata\ddata\train\real\13702.jpg,0.86035156
data\deepdetect-2025_dddata\ddata\train\real\12299.jpg,0.86035156
data\deepdetect-2025_dddata\ddata\train\real\17583.jpg,0.86035156
data\deepdetect-2025_dddata\ddata\train\real\19972.jpg,0.85986328
data\deepdetect-2025_dddata\ddata\train\real\47337.jpg,0.85986328
data\deepdetect-2025_dddata\ddata\train\real\67912.jpg,0.85986328
data\deepdetect-2025_dddata\ddata\train\real\37837.jpg,0.85986328
data\deepdetect-2025_dddata\ddata\train\real\29447.jpg,0.85937500
data\deepdetect-2025_dddata\ddata\train\real\61847.jpg,0.85937500
data\deepdetect-2025_dddata\ddata\train\real\47806.jpg,0.85839844
data\deepdetect-2025_dddata\ddata\train\real\61786.jpg,0.85742188
data\deepdetect-2025_dddata\ddata\train\real\42552.jpg,0.85693359
data\deepdetect-2025_dddata\ddata\train\real\27802.jpg,0.85644531
data\deepdetect-2025_dddata\ddata\train\real\27369.jpg,0.85644531
data\deepdetect-2025_dddata\ddata\train\real\09217.jpg,0.85595703
data\deepdetect-2025_dddata\ddata\train\real\30612.jpg,0.85546875
data\deepdetect-2025_dddata\ddata\train\real\57245.jpg,0.85498047
data\deepdetect-2025_dddata\ddata\train\real\27952.jpg,0.85498047
data\deepdetect-2025_dddata\ddata\train\real\52298.jpg,0.85449219
data\deepdetect-2025_dddata\ddata\train\real\39172.jpg,0.85449219
data\deepdetect-2025_dddata\ddata\train\real\40426.jpg,0.85449219
data\deepdetect-2025_dddata\ddata\train\real\49407.jpg,0.85400391
data\deepdetect-2025_dddata\ddata\train\real\30474.jpg,0.85351562
data\deepdetect-2025_dddata\ddata\train\real\47976.jpg,0.85351562
data\deepdetect-2025_dddata\ddata\train\real\42452.jpg,0.85302734
data\deepdetect-2025_dddata\ddata\train\real\08186.jpg,0.85253906
data\deepdetect-2025_dddata\ddata\train\real\63582.jpg,0.85205078
data\deepdetect-2025_dddata\ddata\train\real\31310.jpg,0.85156250
data\deepdetect-2025_dddata\ddata\train\real\11840.jpg,0.85107422
data\deepdetect-2025_dddata\ddata\train\real\46496.jpg,0.85107422
data\deepdetect-2025_dddata\ddata\train\real\18874.jpg,0.85107422
data\deepdetect-2025_dddata\ddata\train\real\14858.jpg,0.85058594
data\deepdetect-2025_dddata\ddata\train\real\61824.jpg,0.85009766
data\deepdetect-2025_dddata\ddata\train\real\47518.jpg,0.84960938
data\deepdetect-2025_dddata\ddata\train\real\36747.jpg,0.84960938
data\deepdetect-2025_dddata\ddata\train\real\28528.jpg,0.84960938
data\deepdetect-2025_dddata\ddata\train\real\09245.jpg,0.84960938
data\deepdetect-2025_dddata\ddata\train\real\34758.jpg,0.84912109
data\deepdetect-2025_dddata\ddata\train\real\48228.jpg,0.84912109
