path,prob_fake
data\deepdetect-2025_dddata\ddata\train\real\57683.jpg,0.95117188
data\deepdetect-2025_dddata\ddata\train\real\63504.jpg,0.95117188
data\deepdetect-2025_dddata\ddata\train\real\46540.jpg,0.95117188
data\deepdetect-2025_dddata\ddata\train\real\33063.jpg,0.95117188
data\deepdetect-2025_dddata\ddata\train\real\04296.jpg,0.95117188
data\deepdetect-2025_dddata\ddata\train\real\58154.jpg,0.95068359
data\deepdetect-2025_dddata\ddata\train\real\64085.jpg,0.95019531
data\deepdetect-2025_dddata\ddata\train\real\02191.jpg,0.94873047
data\deepdetect-2025_dddata\ddata\train\real\54770.jpg,0.94873047
data\deepdetect-2025_dddata\ddata\train\real\51327.jpg,0.94824219
data\deepdetect-2025_dddata\ddata\train\real\19901.jpg,0.94824219
data\deepdetect-2025_dddata\ddata\train\real\45027.jpg,0.94775391
data\deepdetect-2025_dddata\ddata\train\real\66359.jpg,0.94726562
data\deepdetect-2025_dddata\ddata\train\real\37232.jpg,0.94628906
data\deepdetect-2025_dddata\ddata\train\real\40959.jpg,0.94628906
data\deepdetect-2025_dddata\ddata\train\real\17830.jpg,0.94580078
data\deepdetect-2025_dddata\ddata\train\real\09788.jpg,0.94531250
data\deepdetect-2025_dddata\ddata\train\real\22636.jpg,0.94531250
data\deepdetect-2025_dddata\ddata\train\real\28470.jpg,0.94482422
data\deepdetect-2025_dddata\ddata\train\real\45648.jpg,0.94482422
data\deepdetect-2025_dddata\ddata\train\real\51172.jpg,0.94482422
data\deepdetect-2025_dddata\ddata\train\real\44039.jpg,0.94384766
data\deepdetect-2025_dddata\ddata\train\real\13788.jpg,0.94384766
data\deepdetect-2025_dddata\ddata\train\real\68118.jpg,0.94335938
data\deepdetect-2025_dddata\ddata\train\real\28308.jpg,0.94335938
data\deepdetect-2025_dddata\ddata\train\real\36546.jpg,0.94335938
data\deepdetect-2025_dddata\ddata\train\real\58561.jpg,0.94238281
data\deepdetect-2025_dddata\ddata\train\real\22618.jpg,0.94238281
data\deepdetect-2025_dddata\ddata\train\real\66900.jpg,0.94189453
data\deepdetect-2025_dddata\ddata\train\real\45494.jpg,0.94189453
data\deepdetect-2025_dddata\ddata\train\real\59196.jpg,0.94189453
data\deepdetect-2025_dddata\ddata\train\real\44874.jpg,0.94189453
data\deepdetect-2025_dddata\ddata\train\real\29764.jpg,0.94140625
data\deepdetect-2025_dddata\ddata\train\real\12560.jpg,0.94140625
data\deepdetect-2025_dddata\ddata\train\real\53040.jpg,0.94091797
data\deepdetect-2025_dddata\ddata\train\real\48369.jpg,0.94091797
data\deepdetect-2025_dddata\ddata\train\real\19982.jpg,0.94042969
data\deepdetect-2025_dddata\ddata\train\real\22272.jpg,0.93994141
data\deepdetect-2025_dddata\ddata\train\real\36084.jpg,0.93994141
data\deepdetect-2025_dddata\ddata\train\real\57227.jpg,0.93994141
data\deepdetect-2025_dddata\ddata\train\real\47428.jpg,0.93994141
data\deepdetect-2025_dddata\ddata\train\real\26961.jpg,0.93945312
data\deepdetect-2025_dddata\ddata\train\real\33978.jpg,0.93945312
data\deepdetect-2025_dddata\ddata\train\real\26068.jpg,0.93945312
data\deepdetect-2025_dddata\ddata\train\real\24813.jpg,0.93945312
data\deepdetect-2025_dddata\ddata\train\real\47337.jpg,0.93896484
data\deepdetect-2025_dddata\ddata\train\real\39516.jpg,0.93896484
data\deepdetect-2025_dddata\ddata\train\real\12629.jpg,0.93896484
data\deepdetect-2025_dddata\ddata\train\real\33709.jpg,0.93847656
data\deepdetect-2025_dddata\ddata\train\real\05762.jpg,0.93847656
data\deepdetect-2025_dddata\ddata\train\real\13222.jpg,0.93750000
data\deepdetect-2025_dddata\ddata\train\real\44929.jpg,0.93750000
data\deepdetect-2025_dddata\ddata\train\real\29165.jpg,0.93701172
data\deepdetect-2025_dddata\ddata\train\real\31738.jpg,0.93701172
data\deepdetect-2025_dddata\ddata\train\real\11819.jpg,0.93652344
data\deepdetect-2025_dddata\ddata\train\real\26723.jpg,0.93652344
data\deepdetect-2025_dddata\ddata\train\real\58858.jpg,0.93652344
data\deepdetect-2025_dddata\ddata\train\real\35184.jpg,0.93652344
data\deepdetect-2025_dddata\ddata\train\real\46510.jpg,0.93652344
data\deepdetect-2025_dddata\ddata\train\real\12562.jpg,0.93652344
data\deepdetect-2025_dddata\ddata\train\real\61295.jpg,0.93652344
data\deepdetect-2025_dddata\ddata\train\real\07767.jpg,0.93603516
data\deepdetect-2025_dddata\ddata\train\real\20459.jpg,0.93603516
data\deepdetect-2025_dddata\ddata\train\real\27930.jpg,0.93554688
data\deepdetect-2025_dddata\ddata\train\real\14823.jpg,0.93554688
data\deepdetect-2025_dddata\ddata\train\real\14793.jpg,0.93554688
data\deepdetect-2025_dddata\ddata\train\real\37022.jpg,0.93505859
data\deepdetect-2025_dddata\ddata\train\real\44159.jpg,0.93457031
data\deepdetect-2025_dddata\ddata\train\real\13805.jpg,0.93408203
data\deepdetect-2025_dddata\ddata\train\real\50668.jpg,0.93408203
data\deepdetect-2025_dddata\ddata\train\real\66755.jpg,0.93359375
data\deepdetect-2025_dddata\ddata\train\real\67994.jpg,0.93212891
data\deepdetect-2025_dddata\ddata\train\real\44027.jpg,0.93164062
data\deepdetect-2025_dddata\ddata\train\real\50821.jpg,0.93164062
data\deepdetect-2025_dddata\ddata\train\real\17017.jpg,0.93115234
data\deepdetect-2025_dddata\ddata\train\real\25695.jpg,0.93115234
data\deepdetect-2025_dddata\ddata\train\real\48432.jpg,0.93115234
data\deepdetect-2025_dddata\ddata\train\real\39745.jpg,0.93115234
data\deepdetect-2025_dddata\ddata\train\real\17365.jpg,0.93115234
data\deepdetect-2025_dddata\ddata\train\real\59031.jpg,0.93115234
data\deepdetect-2025_dddata\ddata\train\real\44273.jpg,0.93115234
data\deepdetect-2025_dddata\ddata\train\real\27891.jpg,0.93066406
data\deepdetect-2025_dddata\ddata\train\real\56436.jpg,0.93066406
data\deepdetect-2025_dddata\ddata\train\real\67934.jpg,0.93066406
data\deepdetect-2025_dddata\ddata\train\real\64354.jpg,0.93017578
data\deepdetect-2025_dddata\ddata\train\real\55386.jpg,0.92968750
data\deepdetect-2025_dddata\ddata\train\real\21288.jpg,0.92968750
data\deepdetect-2025_dddata\ddata\train\real\13813.jpg,0.92919922
data\deepdetect-2025_dddata\ddata\train\real\55981.jpg,0.92919922
data\deepdetect-2025_dddata\ddata\train\real\31247.jpg,0.92871094
data\deepdetect-2025_dddata\ddata\train\real\09330.jpg,0.92871094
data\deepdetect-2025_dddata\ddata\train\real\65780.jpg,0.92822266
data\deepdetect-2025_dddata\ddata\train\real\20581.jpg,0.92822266
data\deepdetect-2025_dddata\ddata\train\real\32272.jpg,0.92773438
data\deepdetect-2025_dddata\ddata\train\real\46956.jpg,0.92724609
data\deepdetect-2025_dddata\ddata\train\real\08557.jpg,0.92675781
data\deepdetect-2025_dddata\ddata\train\real\65350.jpg,0.92675781
data\deepdetect-2025_dddata\ddata\train\real\36345.jpg,0.92578125
data\deepdetect-2025_dddata\ddata\train\real\01205.jpg,0.92529297
data\deepdetect-2025_dddata\ddata\train\real\20719.jpg,0.92529297
data\deepdetect-2025_dddata\ddata\train\real\19184.jpg,0.92480469
data\deepdetect-2025_dddata\ddata\train\real\00890.jpg,0.92480469
data\deepdetect-2025_dddata\ddata\train\real\35859.jpg,0.92480469
data\deepdetect-2025_dddata\ddata\train\real\21317.jpg,0.92431641
data\deepdetect-2025_dddata\ddata\train\real\55931.jpg,0.92431641
data\deepdetect-2025_dddata\ddata\train\real\07467.jpg,0.92431641
data\deepdetect-2025_dddata\ddata\train\real\63650.jpg,0.92382812
data\deepdetect-2025_dddata\ddata\train\real\01325.jpg,0.92382812
data\deepdetect-2025_dddata\ddata\train\real\51876.jpg,0.92382812
data\deepdetect-2025_dddata\ddata\train\real\61757.jpg,0.92285156
data\deepdetect-2025_dddata\ddata\train\real\33959.jpg,0.92285156
data\deepdetect-2025_dddata\ddata\train\real\30278.jpg,0.92187500
data\deepdetect-2025_dddata\ddata\train\real\43618.jpg,0.92138672
data\deepdetect-2025_dddata\ddata\train\real\13668.jpg,0.92089844
data\deepdetect-2025_dddata\ddata\train\real\46265.jpg,0.92041016
data\deepdetect-2025_dddata\ddata\train\real\49210.jpg,0.92041016
data\deepdetect-2025_dddata\ddata\train\real\10758.jpg,0.92041016
data\deepdetect-2025_dddata\ddata\train\real\59296.jpg,0.91992188
data\deepdetect-2025_dddata\ddata\train\real\42247.jpg,0.91992188
data\deepdetect-2025_dddata\ddata\train\real\26023.jpg,0.91943359
data\deepdetect-2025_dddata\ddata\train\real\40708.jpg,0.91894531
data\deepdetect-2025_dddata\ddata\train\real\12927.jpg,0.91894531
data\deepdetect-2025_dddata\ddata\train\real\53357.jpg,0.91796875
data\deepdetect-2025_dddata\ddata\train\real\25758.jpg,0.91796875
data\deepdetect-2025_dddata\ddata\train\real\03516.jpg,0.91796875
data\deepdetect-2025_dddata\ddata\train\real\21411.jpg,0.91748047
data\deepdetect-2025_dddata\ddata\train\real\06442.jpg,0.91748047
data\deepdetect-2025_dddata\ddata\train\real\50553.jpg,0.91650391
data\deepdetect-2025_dddata\ddata\train\real\26848.jpg,0.91650391
data\deepdetect-2025_dddata\ddata\train\real\53207.jpg,0.91552734
data\deepdetect-2025_dddata\ddata\train\real\08920.jpg,0.91552734
data\deepdetect-2025_dddata\ddata\train\real\03735.jpg,0.91455078
data\deepdetect-2025_dddata\ddata\train\real\51826.jpg,0.91455078
data\deepdetect-2025_dddata\ddata\train\real\16087.jpg,0.91455078
data\deepdetect-2025_dddata\ddata\train\real\37175.jpg,0.91406250
data\deepdetect-2025_dddata\ddata\train\real\19193.jpg,0.91406250
data\deepdetect-2025_dddata\ddata\train\real\17397.jpg,0.91357422
data\deepdetect-2025_dddata\ddata\train\real\32217.jpg,0.91308594
data\deepdetect-2025_dddata\ddata\train\real\17200.jpg,0.91308594
data\deepdetect-2025_dddata\ddata\train\real\20254.jpg,0.91308594
data\deepdetect-2025_dddata\ddata\train\real\61162.jpg,0.91259766
data\deepdetect-2025_dddata\ddata\train\real\29796.jpg,0.91259766
data\deepdetect-2025_dddata\ddata\train\real\13548.jpg,0.91259766
data\deepdetect-2025_dddata\ddata\train\real\44603.jpg,0.91259766
data\deepdetect-2025_dddata\ddata\train\real\35724.jpg,0.91210938
data\deepdetect-2025_dddata\ddata\train\real\29677.jpg,0.91210938
data\deepdetect-2025_dddata\ddata\train\real\45391.jpg,0.91210938
data\deepdetect-2025_dddata\ddata\train\real\45780.jpg,0.91210938
data\deepdetect-2025_dddata\ddata\train\real\64896.jpg,0.91210938
data\deepdetect-2025_dddata\ddata\train\real\44889.jpg,0.91113281
data\deepdetect-2025_dddata\ddata\train\real\63582.jpg,0.91015625
data\deepdetect-2025_dddata\ddata\train\real\42080.jpg,0.91015625
data\deepdetect-2025_dddata\ddata\train\real\57473.jpg,0.90966797
data\deepdetect-2025_dddata\ddata\train\real\48746.jpg,0.90966797
data\deepdetect-2025_dddata\ddata\train\real\13211.jpg,0.90966797
data\deepdetect-2025_dddata\ddata\train\real\54297.jpg,0.90966797
data\deepdetect-2025_dddata\ddata\train\real\54664.jpg,0.90917969
data\deepdetect-2025_dddata\ddata\train\real\48550.jpg,0.90771484
data\deepdetect-2025_dddata\ddata\train\real\15729.jpg,0.90771484
data\deepdetect-2025_dddata\ddata\train\real\07198.jpg,0.90771484
data\deepdetect-2025_dddata\ddata\train\real\10019.jpg,0.90771484
data\deepdetect-2025_dddata\ddata\train\real\63885.jpg,0.90722656
data\deepdetect-2025_dddata\ddata\train\real\28727.jpg,0.90722656
data\deepdetect-2025_dddata\ddata\train\real\61880.jpg,0.90722656
data\deepdetect-2025_dddata\ddata\train\real\19594.jpg,0.90673828
data\deepdetect-2025_dddata\ddata\train\real\24802.jpg,0.90625000
data\deepdetect-2025_dddata\ddata\train\real\62686.jpg,0.90625000
data\deepdetect-2025_dddata\ddata\train\real\47518.jpg,0.90625000
data\deepdetect-2025_dddata\ddata\train\real\46467.jpg,0.90576172
data\deepdetect-2025_dddata\ddata\train\real\11203.jpg,0.90576172
data\deepdetect-2025_dddata\ddata\train\real\56661.jpg,0.90527344
data\deepdetect-2025_dddata\ddata\train\real\10933.jpg,0.90527344
data\deepdetect-2025_dddata\ddata\train\real\15482.jpg,0.90478516
data\deepdetect-2025_dddata\ddata\train\real\67146.jpg,0.90478516
data\deepdetect-2025_dddata\ddata\train\real\35362.jpg,0.90429688
data\deepdetect-2025_dddata\ddata\train\real\07694.jpg,0.90380859
data\deepdetect-2025_dddata\ddata\train\real\24359.jpg,0.90380859
data\deepdetect-2025_dddata\ddata\train\real\06588.jpg,0.90332031
data\deepdetect-2025_dddata\ddata\train\real\26743.jpg,0.90332031
data\deepdetect-2025_dddata\ddata\train\real\29002.jpg,0.90332031
data\deepdetect-2025_dddata\ddata\train\real\56847.jpg,0.90283203
data\deepdetect-2025_dddata\ddata\train\real\46480.jpg,0.90283203
data\deepdetect-2025_dddata\ddata\train\real\39779.jpg,0.90283203
data\deepdetect-2025_dddata\ddata\train\real\30227.jpg,0.90234375
data\deepdetect-2025_dddata\ddata\train\real\01533.jpg,0.90234375
data\deepdetect-2025_dddata\ddata\train\real\58419.jpg,0.90234375
data\deepdetect-2025_dddata\ddata\train\real\56012.jpg,0.90185547
data\deepdetect-2025_dddata\ddata\train\real\06743.jpg,0.90185547
data\deepdetect-2025_dddata\ddata\train\real\05828.jpg,0.90185547
data\deepdetect-2025_dddata\ddata\train\real\48240.jpg,0.90185547
data\deepdetect-2025_dddata\ddata\train\real\06981.jpg,0.90185547
data\deepdetect-2025_dddata\ddata\train\real\51829.jpg,0.90136719
data\deepdetect-2025_dddata\ddata\train\real\04866.jpg,0.90039062
data\deepdetect-2025_dddata\ddata\train\real\27754.jpg,0.90039062
data\deepdetect-2025_dddata\ddata\train\real\61917.jpg,0.89990234
data\deepdetect-2025_dddata\ddata\train\real\59246.jpg,0.89990234
data\deepdetect-2025_dddata\ddata\train\real\06415.jpg,0.89990234
data\deepdetect-2025_dddata\ddata\train\real\01737.jpg,0.89941406
data\deepdetect-2025_dddata\ddata\train\real\19896.jpg,0.89941406
data\deepdetect-2025_dddata\ddata\train\real\23868.jpg,0.89843750
data\deepdetect-2025_dddata\ddata\train\real\28207.jpg,0.89843750
data\deepdetect-2025_dddata\ddata\train\real\59101.jpg,0.89697266
data\deepdetect-2025_dddata\ddata\train\real\23026.jpg,0.89648438
data\deepdetect-2025_dddata\ddata\train\real\30618.jpg,0.89599609
data\deepdetect-2025_dddata\ddata\train\real\52066.jpg,0.89599609
data\deepdetect-2025_dddata\ddata\train\real\47230.jpg,0.89550781
data\deepdetect-2025_dddata\ddata\train\real\31695.jpg,0.89501953
data\deepdetect-2025_dddata\ddata\train\real\02057.jpg,0.89501953
data\deepdetect-2025_dddata\ddata\train\real\43635.jpg,0.89453125
data\deepdetect-2025_dddata\ddata\train\real\39482.jpg,0.89453125
data\deepdetect-2025_dddata\ddata\train\real\65277.jpg,0.89453125
data\deepdetect-2025_dddata\ddata\train\real\03147.jpg,0.89453125
data\deepdetect-2025_dddata\ddata\train\real\63839.jpg,0.89404297
data\deepdetect-2025_dddata\ddata\train\real\55791.jpg,0.89404297
data\deepdetect-2025_dddata\ddata\train\real\63993.jpg,0.89404297
data\deepdetect-2025_dddata\ddata\train\real\12188.jpg,0.89404297
data\deepdetect-2025_dddata\ddata\train\real\54623.jpg,0.89306641
data\deepdetect-2025_dddata\ddata\train\real\54820.jpg,0.89257812
data\deepdetect-2025_dddata\ddata\train\real\66647.jpg,0.89208984
data\deepdetect-2025_dddata\ddata\train\real\14841.jpg,0.89208984
data\deepdetect-2025_dddata\ddata\train\real\29127.jpg,0.89208984
data\deepdetect-2025_dddata\ddata\train\real\48890.jpg,0.89208984
data\deepdetect-2025_dddata\ddata\train\real\04749.jpg,0.89111328
data\deepdetect-2025_dddata\ddata\train\real\60346.jpg,0.89111328
data\deepdetect-2025_dddata\ddata\train\real\31074.jpg,0.89111328
data\deepdetect-2025_dddata\ddata\train\real\41401.jpg,0.89062500
data\deepdetect-2025_dddata\ddata\train\real\62368.jpg,0.89062500
data\deepdetect-2025_dddata\ddata\train\real\60391.jpg,0.89013672
data\deepdetect-2025_dddata\ddata\train\real\54815.jpg,0.88964844
data\deepdetect-2025_dddata\ddata\train\real\45413.jpg,0.88964844
data\deepdetect-2025_dddata\ddata\train\real\39343.jpg,0.88916016
data\deepdetect-2025_dddata\ddata\train\real\51100.jpg,0.88916016
data\deepdetect-2025_dddata\ddata\train\real\52298.jpg,0.88916016
data\deepdetect-2025_dddata\ddata\train\real\07079.jpg,0.88867188
data\deepdetect-2025_dddata\ddata\train\real\29338.jpg,0.88867188
data\deepdetect-2025_dddata\ddata\train\real\45853.jpg,0.88818359
data\deepdetect-2025_dddata\ddata\train\real\22777.jpg,0.88818359
data\deepdetect-2025_dddata\ddata\train\real\28513.jpg,0.88818359
data\deepdetect-2025_dddata\ddata\train\real\33048.jpg,0.88769531
data\deepdetect-2025_dddata\ddata\train\real\38969.jpg,0.88769531
data\deepdetect-2025_dddata\ddata\train\real\03723.jpg,0.88720703
data\deepdetect-2025_dddata\ddata\train\real\58938.jpg,0.88720703
data\deepdetect-2025_dddata\ddata\train\real\56181.jpg,0.88720703
data\deepdetect-2025_dddata\ddata\train\real\00905.jpg,0.88720703
data\deepdetect-2025_dddata\ddata\train\real\45662.jpg,0.88671875
data\deepdetect-2025_dddata\ddata\train\real\59811.jpg,0.88671875
data\deepdetect-2025_dddata\ddata\train\real\01272.jpg,0.88623047
data\deepdetect-2025_dddata\ddata\train\real\48676.jpg,0.88574219
data\deepdetect-2025_dddata\ddata\train\real\03033.jpg,0.88574219
data\deepdetect-2025_dddata\ddata\train\real\37982.jpg,0.88427734
data\deepdetect-2025_dddata\ddata\train\real\40302.jpg,0.88330078
data\deepdetect-2025_dddata\ddata\train\real\53942.jpg,0.88330078
data\deepdetect-2025_dddata\ddata\train\real\65423.jpg,0.88281250
data\deepdetect-2025_dddata\ddata\train\real\18152.jpg,0.88232422
data\deepdetect-2025_dddata\ddata\train\real\64960.jpg,0.88232422
data\deepdetect-2025_dddata\ddata\train\real\19221.jpg,0.88232422
data\deepdetect-2025_dddata\ddata\train\real\00606.jpg,0.88183594
data\deepdetect-2025_dddata\ddata\train\real\14245.jpg,0.88183594
data\deepdetect-2025_dddata\ddata\train\real\43225.jpg,0.88183594
data\deepdetect-2025_dddata\ddata\train\real\67834.jpg,0.88183594
data\deepdetect-2025_dddata\ddata\train\real\57423.jpg,0.88134766
data\deepdetect-2025_dddata\ddata\train\real\50601.jpg,0.88134766
data\deepdetect-2025_dddata\ddata\train\real\53754.jpg,0.88037109
data\deepdetect-2025_dddata\ddata\train\real\10074.jpg,0.87988281
data\deepdetect-2025_dddata\ddata\train\real\21743.jpg,0.87939453
data\deepdetect-2025_dddata\ddata\train\real\67557.jpg,0.87939453
data\deepdetect-2025_dddata\ddata\train\real\37457.jpg,0.87890625
data\deepdetect-2025_dddata\ddata\train\real\49686.jpg,0.87890625
data\deepdetect-2025_dddata\ddata\train\real\55361.jpg,0.87890625
data\deepdetect-2025_dddata\ddata\train\real\63356.jpg,0.87890625
data\deepdetect-2025_dddata\ddata\train\real\20656.jpg,0.87841797
data\deepdetect-2025_dddata\ddata\train\real\36186.jpg,0.87841797
data\deepdetect-2025_dddata\ddata\train\real\49572.jpg,0.87792969
data\deepdetect-2025_dddata\ddata\train\real\17470.jpg,0.87792969
data\deepdetect-2025_dddata\ddata\train\real\64346.jpg,0.87792969
data\deepdetect-2025_dddata\ddata\train\real\22473.jpg,0.87792969
data\deepdetect-2025_dddata\ddata\train\real\00002.jpg,0.87792969
data\deepdetect-2025_dddata\ddata\train\real\24171.jpg,0.87744141
data\deepdetect-2025_dddata\ddata\train\real\51023.jpg,0.87695312
data\deepdetect-2025_dddata\ddata\train\real\22275.jpg,0.87695312
