path,prob_fake
data\deepdetect-2025_dddata\ddata\train\real\63746.jpg,0.96679688
data\deepdetect-2025_dddata\ddata\train\real\09795.jpg,0.96630859
data\deepdetect-2025_dddata\ddata\train\real\20718.jpg,0.96582031
data\deepdetect-2025_dddata\ddata\train\real\02573.jpg,0.96582031
data\deepdetect-2025_dddata\ddata\train\real\00714.jpg,0.96582031
data\deepdetect-2025_dddata\ddata\train\real\24825.jpg,0.96582031
data\deepdetect-2025_dddata\ddata\train\real\64673.jpg,0.96582031
data\deepdetect-2025_dddata\ddata\train\real\07502.jpg,0.96533203
data\deepdetect-2025_dddata\ddata\train\real\28513.jpg,0.96435547
data\deepdetect-2025_dddata\ddata\train\real\29478.jpg,0.96435547
data\deepdetect-2025_dddata\ddata\train\real\27549.jpg,0.96386719
data\deepdetect-2025_dddata\ddata\train\real\03694.jpg,0.96337891
data\deepdetect-2025_dddata\ddata\train\real\62395.jpg,0.96289062
data\deepdetect-2025_dddata\ddata\train\real\44552.jpg,0.96191406
data\deepdetect-2025_dddata\ddata\train\real\68015.jpg,0.96142578
data\deepdetect-2025_dddata\ddata\train\real\57757.jpg,0.96044922
data\deepdetect-2025_dddata\ddata\train\real\64354.jpg,0.95996094
data\deepdetect-2025_dddata\ddata\train\real\09160.jpg,0.95996094
data\deepdetect-2025_dddata\ddata\train\real\36546.jpg,0.95898438
data\deepdetect-2025_dddata\ddata\train\real\61199.jpg,0.95849609
data\deepdetect-2025_dddata\ddata\train\real\08229.jpg,0.95849609
data\deepdetect-2025_dddata\ddata\train\real\50975.jpg,0.95849609
data\deepdetect-2025_dddata\ddata\train\real\01324.jpg,0.95800781
data\deepdetect-2025_dddata\ddata\train\real\24171.jpg,0.95751953
data\deepdetect-2025_dddata\ddata\train\real\09551.jpg,0.95703125
data\deepdetect-2025_dddata\ddata\train\real\56538.jpg,0.95654297
data\deepdetect-2025_dddata\ddata\train\real\23137.jpg,0.95654297
data\deepdetect-2025_dddata\ddata\train\real\39240.jpg,0.95605469
data\deepdetect-2025_dddata\ddata\train\real\15261.jpg,0.95507812
data\deepdetect-2025_dddata\ddata\train\real\42080.jpg,0.95458984
data\deepdetect-2025_dddata\ddata\train\real\54143.jpg,0.95410156
data\deepdetect-2025_dddata\ddata\train\real\23587.jpg,0.95410156
data\deepdetect-2025_dddata\ddata\train\real\47580.jpg,0.95263672
data\deepdetect-2025_dddata\ddata\train\real\44650.jpg,0.95214844
data\deepdetect-2025_dddata\ddata\train\real\33217.jpg,0.95214844
data\deepdetect-2025_dddata\ddata\train\real\02191.jpg,0.95214844
data\deepdetect-2025_dddata\ddata\train\real\28528.jpg,0.95166016
data\deepdetect-2025_dddata\ddata\train\real\41938.jpg,0.95117188
data\deepdetect-2025_dddata\ddata\train\real\11840.jpg,0.95019531
data\deepdetect-2025_dddata\ddata\train\real\28420.jpg,0.94970703
data\deepdetect-2025_dddata\ddata\train\real\04367.jpg,0.94970703
data\deepdetect-2025_dddata\ddata\train\real\30414.jpg,0.94921875
data\deepdetect-2025_dddata\ddata\train\real\12390.jpg,0.94873047
data\deepdetect-2025_dddata\ddata\train\real\33157.jpg,0.94824219
data\deepdetect-2025_dddata\ddata\train\real\03573.jpg,0.94775391
data\deepdetect-2025_dddata\ddata\train\real\59315.jpg,0.94775391
data\deepdetect-2025_dddata\ddata\train\real\44662.jpg,0.94775391
data\deepdetect-2025_dddata\ddata\train\real\57137.jpg,0.94726562
data\deepdetect-2025_dddata\ddata\train\real\17641.jpg,0.94726562
data\deepdetect-2025_dddata\ddata\train\real\65423.jpg,0.94726562
data\deepdetect-2025_dddata\ddata\train\real\19345.jpg,0.94677734
data\deepdetect-2025_dddata\ddata\train\real\07524.jpg,0.94677734
data\deepdetect-2025_dddata\ddata\train\real\01417.jpg,0.94628906
data\deepdetect-2025_dddata\ddata\train\real\28703.jpg,0.94580078
data\deepdetect-2025_dddata\ddata\train\real\15274.jpg,0.94580078
data\deepdetect-2025_dddata\ddata\train\real\15146.jpg,0.94531250
data\deepdetect-2025_dddata\ddata\train\real\61529.jpg,0.94482422
data\deepdetect-2025_dddata\ddata\train\real\42247.jpg,0.94482422
data\deepdetect-2025_dddata\ddata\train\real\58329.jpg,0.94433594
data\deepdetect-2025_dddata\ddata\train\real\35550.jpg,0.94433594
data\deepdetect-2025_dddata\ddata\train\real\18948.jpg,0.94384766
data\deepdetect-2025_dddata\ddata\train\real\16979.jpg,0.94335938
data\deepdetect-2025_dddata\ddata\train\real\29505.jpg,0.94335938
data\deepdetect-2025_dddata\ddata\train\real\09619.jpg,0.94287109
data\deepdetect-2025_dddata\ddata\train\real\46984.jpg,0.94238281
data\deepdetect-2025_dddata\ddata\train\real\17689.jpg,0.94189453
data\deepdetect-2025_dddata\ddata\train\real\62237.jpg,0.94140625
data\deepdetect-2025_dddata\ddata\train\real\53646.jpg,0.94140625
data\deepdetect-2025_dddata\ddata\train\real\15729.jpg,0.94091797
data\deepdetect-2025_dddata\ddata\train\real\02004.jpg,0.94091797
data\deepdetect-2025_dddata\ddata\train\real\30370.jpg,0.94042969
data\deepdetect-2025_dddata\ddata\train\real\06621.jpg,0.93994141
data\deepdetect-2025_dddata\ddata\train\real\65873.jpg,0.93994141
data\deepdetect-2025_dddata\ddata\train\real\13668.jpg,0.93896484
data\deepdetect-2025_dddata\ddata\train\real\57197.jpg,0.93896484
data\deepdetect-2025_dddata\ddata\train\real\54119.jpg,0.93847656
data\deepdetect-2025_dddata\ddata\train\real\01383.jpg,0.93847656
data\deepdetect-2025_dddata\ddata\train\real\51207.jpg,0.93798828
data\deepdetect-2025_dddata\ddata\train\real\19066.jpg,0.93750000
data\deepdetect-2025_dddata\ddata\train\real\08607.jpg,0.93750000
data\deepdetect-2025_dddata\ddata\train\real\56394.jpg,0.93701172
data\deepdetect-2025_dddata\ddata\train\real\39093.jpg,0.93701172
data\deepdetect-2025_dddata\ddata\train\real\23955.jpg,0.93701172
data\deepdetect-2025_dddata\ddata\train\real\35859.jpg,0.93652344
data\deepdetect-2025_dddata\ddata\train\real\23078.jpg,0.93652344
data\deepdetect-2025_dddata\ddata\train\real\46510.jpg,0.93603516
data\deepdetect-2025_dddata\ddata\train\real\45624.jpg,0.93505859
data\deepdetect-2025_dddata\ddata\train\real\58754.jpg,0.93408203
data\deepdetect-2025_dddata\ddata\train\real\14702.jpg,0.93359375
data\deepdetect-2025_dddata\ddata\train\real\01844.jpg,0.93310547
data\deepdetect-2025_dddata\ddata\train\real\51541.jpg,0.93310547
data\deepdetect-2025_dddata\ddata\train\real\11007.jpg,0.93310547
data\deepdetect-2025_dddata\ddata\train\real\13132.jpg,0.93310547
data\deepdetect-2025_dddata\ddata\train\real\42966.jpg,0.93212891
data\deepdetect-2025_dddata\ddata\train\real\04418.jpg,0.93212891
data\deepdetect-2025_dddata\ddata\train\real\27145.jpg,0.93212891
data\deepdetect-2025_dddata\ddata\train\real\29220.jpg,0.93164062
data\deepdetect-2025_dddata\ddata\train\real\08186.jpg,0.93164062
data\deepdetect-2025_dddata\ddata\train\real\54994.jpg,0.93115234
data\deepdetect-2025_dddata\ddata\train\real\23497.jpg,0.93066406
data\deepdetect-2025_dddata\ddata\train\real\08029.jpg,0.93017578
data\deepdetect-2025_dddata\ddata\train\real\68088.jpg,0.93017578
data\deepdetect-2025_dddata\ddata\train\real\24928.jpg,0.92919922
data\deepdetect-2025_dddata\ddata\train\real\60346.jpg,0.92919922
data\deepdetect-2025_dddata\ddata\train\real\23056.jpg,0.92871094
data\deepdetect-2025_dddata\ddata\train\real\42447.jpg,0.92822266
data\deepdetect-2025_dddata\ddata\train\real\57773.jpg,0.92822266
data\deepdetect-2025_dddata\ddata\train\real\46846.jpg,0.92822266
data\deepdetect-2025_dddata\ddata\train\real\30118.jpg,0.92822266
data\deepdetect-2025_dddata\ddata\train\real\18303.jpg,0.92773438
data\deepdetect-2025_dddata\ddata\train\real\63856.jpg,0.92773438
data\deepdetect-2025_dddata\ddata\train\real\67092.jpg,0.92773438
data\deepdetect-2025_dddata\ddata\train\real\54297.jpg,0.92724609
data\deepdetect-2025_dddata\ddata\train\real\48676.jpg,0.92675781
data\deepdetect-2025_dddata\ddata\train\real\19241.jpg,0.92675781
data\deepdetect-2025_dddata\ddata\train\real\21344.jpg,0.92675781
data\deepdetect-2025_dddata\ddata\train\real\33709.jpg,0.92626953
data\deepdetect-2025_dddata\ddata\train\real\23739.jpg,0.92626953
data\deepdetect-2025_dddata\ddata\train\real\55803.jpg,0.92480469
data\deepdetect-2025_dddata\ddata\train\real\44690.jpg,0.92431641
data\deepdetect-2025_dddata\ddata\train\real\27528.jpg,0.92431641
data\deepdetect-2025_dddata\ddata\train\real\37287.jpg,0.92382812
data\deepdetect-2025_dddata\ddata\train\real\53952.jpg,0.92333984
data\deepdetect-2025_dddata\ddata\train\real\01205.jpg,0.92333984
data\deepdetect-2025_dddata\ddata\train\real\62765.jpg,0.92333984
data\deepdetect-2025_dddata\ddata\train\real\39479.jpg,0.92285156
data\deepdetect-2025_dddata\ddata\train\real\09544.jpg,0.92236328
data\deepdetect-2025_dddata\ddata\train\real\65946.jpg,0.92187500
data\deepdetect-2025_dddata\ddata\train\real\56879.jpg,0.92187500
data\deepdetect-2025_dddata\ddata\train\real\05503.jpg,0.92089844
data\deepdetect-2025_dddata\ddata\train\real\56578.jpg,0.92041016
data\deepdetect-2025_dddata\ddata\train\real\00233.jpg,0.92041016
data\deepdetect-2025_dddata\ddata\train\real\29165.jpg,0.92041016
data\deepdetect-2025_dddata\ddata\train\real\50553.jpg,0.91992188
data\deepdetect-2025_dddata\ddata\train\real\06633.jpg,0.91943359
data\deepdetect-2025_dddata\ddata\train\real\39229.jpg,0.91894531
data\deepdetect-2025_dddata\ddata\train\real\68136.jpg,0.91894531
data\deepdetect-2025_dddata\ddata\train\real\44243.jpg,0.91894531
data\deepdetect-2025_dddata\ddata\train\real\26967.jpg,0.91748047
data\deepdetect-2025_dddata\ddata\train\real\03849.jpg,0.91699219
data\deepdetect-2025_dddata\ddata\train\real\58212.jpg,0.91650391
data\deepdetect-2025_dddata\ddata\train\real\42476.jpg,0.91601562
data\deepdetect-2025_dddata\ddata\train\real\63839.jpg,0.91601562
data\deepdetect-2025_dddata\ddata\train\real\56500.jpg,0.91552734
data\deepdetect-2025_dddata\ddata\train\real\16323.jpg,0.91503906
data\deepdetect-2025_dddata\ddata\train\real\28655.jpg,0.91503906
data\deepdetect-2025_dddata\ddata\train\real\47085.jpg,0.91503906
data\deepdetect-2025_dddata\ddata\train\real\14500.jpg,0.91406250
data\deepdetect-2025_dddata\ddata\train\real\61385.jpg,0.91406250
data\deepdetect-2025_dddata\ddata\train\real\45096.jpg,0.91308594
data\deepdetect-2025_dddata\ddata\train\real\10633.jpg,0.91259766
data\deepdetect-2025_dddata\ddata\train\real\00355.jpg,0.91210938
data\deepdetect-2025_dddata\ddata\train\real\56598.jpg,0.91162109
data\deepdetect-2025_dddata\ddata\train\real\31247.jpg,0.91113281
data\deepdetect-2025_dddata\ddata\train\real\22874.jpg,0.91064453
data\deepdetect-2025_dddata\ddata\train\real\56498.jpg,0.91064453
data\deepdetect-2025_dddata\ddata\train\real\33936.jpg,0.91015625
data\deepdetect-2025_dddata\ddata\train\real\56514.jpg,0.91015625
data\deepdetect-2025_dddata\ddata\train\real\21844.jpg,0.90966797
data\deepdetect-2025_dddata\ddata\train\real\39714.jpg,0.90917969
data\deepdetect-2025_dddata\ddata\train\real\45591.jpg,0.90917969
data\deepdetect-2025_dddata\ddata\train\real\38143.jpg,0.90869141
data\deepdetect-2025_dddata\ddata\train\real\48636.jpg,0.90820312
data\deepdetect-2025_dddata\ddata\train\real\53315.jpg,0.90820312
data\deepdetect-2025_dddata\ddata\train\real\10933.jpg,0.90820312
data\deepdetect-2025_dddata\ddata\train\real\06289.jpg,0.90771484
data\deepdetect-2025_dddata\ddata\train\real\11309.jpg,0.90722656
data\deepdetect-2025_dddata\ddata\train\real\51974.jpg,0.90673828
data\deepdetect-2025_dddata\ddata\train\real\59213.jpg,0.90625000
data\deepdetect-2025_dddata\ddata\train\real\33508.jpg,0.90478516
data\deepdetect-2025_dddata\ddata\train\real\04550.jpg,0.90478516
data\deepdetect-2025_dddata\ddata\train\real\21786.jpg,0.90478516
data\deepdetect-2025_dddata\ddata\train\real\67878.jpg,0.90429688
data\deepdetect-2025_dddata\ddata\train\real\40241.jpg,0.90429688
data\deepdetect-2025_dddata\ddata\train\real\48659.jpg,0.90429688
data\deepdetect-2025_dddata\ddata\train\real\43626.jpg,0.90332031
data\deepdetect-2025_dddata\ddata\train\real\37488.jpg,0.90332031
data\deepdetect-2025_dddata\ddata\train\real\08402.jpg,0.90332031
data\deepdetect-2025_dddata\ddata\train\real\58701.jpg,0.90283203
data\deepdetect-2025_dddata\ddata\train\real\33063.jpg,0.90283203
data\deepdetect-2025_dddata\ddata\train\real\13222.jpg,0.90283203
data\deepdetect-2025_dddata\ddata\train\real\56216.jpg,0.90283203
data\deepdetect-2025_dddata\ddata\train\real\62827.jpg,0.90234375
data\deepdetect-2025_dddata\ddata\train\real\12911.jpg,0.90185547
data\deepdetect-2025_dddata\ddata\train\real\50055.jpg,0.90185547
data\deepdetect-2025_dddata\ddata\train\real\21257.jpg,0.90185547
data\deepdetect-2025_dddata\ddata\train\real\06011.jpg,0.90185547
data\deepdetect-2025_dddata\ddata\train\real\25608.jpg,0.90185547
data\deepdetect-2025_dddata\ddata\train\real\44049.jpg,0.90136719
data\deepdetect-2025_dddata\ddata\train\real\39745.jpg,0.90136719
data\deepdetect-2025_dddata\ddata\train\real\10855.jpg,0.90136719
data\deepdetect-2025_dddata\ddata\train\real\57956.jpg,0.90087891
data\deepdetect-2025_dddata\ddata\train\real\59107.jpg,0.90087891
data\deepdetect-2025_dddata\ddata\train\real\47518.jpg,0.90039062
data\deepdetect-2025_dddata\ddata\train\real\46281.jpg,0.89941406
data\deepdetect-2025_dddata\ddata\train\real\31922.jpg,0.89941406
data\deepdetect-2025_dddata\ddata\train\real\66036.jpg,0.89843750
data\deepdetect-2025_dddata\ddata\train\real\16291.jpg,0.89843750
data\deepdetect-2025_dddata\ddata\train\real\50772.jpg,0.89794922
data\deepdetect-2025_dddata\ddata\train\real\66900.jpg,0.89794922
data\deepdetect-2025_dddata\ddata\train\real\21350.jpg,0.89746094
data\deepdetect-2025_dddata\ddata\train\real\03730.jpg,0.89697266
data\deepdetect-2025_dddata\ddata\train\real\32282.jpg,0.89697266
data\deepdetect-2025_dddata\ddata\train\real\34797.jpg,0.89697266
data\deepdetect-2025_dddata\ddata\train\real\40959.jpg,0.89648438
data\deepdetect-2025_dddata\ddata\train\real\23508.jpg,0.89501953
data\deepdetect-2025_dddata\ddata\train\real\51772.jpg,0.89453125
data\deepdetect-2025_dddata\ddata\train\real\17830.jpg,0.89453125
data\deepdetect-2025_dddata\ddata\train\real\42723.jpg,0.89404297
data\deepdetect-2025_dddata\ddata\train\real\29469.jpg,0.89404297
data\deepdetect-2025_dddata\ddata\train\real\58099.jpg,0.89355469
data\deepdetect-2025_dddata\ddata\train\real\33937.jpg,0.89355469
data\deepdetect-2025_dddata\ddata\train\real\12188.jpg,0.89306641
data\deepdetect-2025_dddata\ddata\train\real\25331.jpg,0.89306641
data\deepdetect-2025_dddata\ddata\train\real\56744.jpg,0.89306641
data\deepdetect-2025_dddata\ddata\train\real\20581.jpg,0.89257812
data\deepdetect-2025_dddata\ddata\train\real\22803.jpg,0.89257812
data\deepdetect-2025_dddata\ddata\train\real\46679.jpg,0.89160156
data\deepdetect-2025_dddata\ddata\train\real\53018.jpg,0.89111328
data\deepdetect-2025_dddata\ddata\train\real\04033.jpg,0.89062500
data\deepdetect-2025_dddata\ddata\train\real\49151.jpg,0.89062500
data\deepdetect-2025_dddata\ddata\train\real\24217.jpg,0.88964844
data\deepdetect-2025_dddata\ddata\train\real\17167.jpg,0.88964844
data\deepdetect-2025_dddata\ddata\train\real\27835.jpg,0.88916016
data\deepdetect-2025_dddata\ddata\train\real\56696.jpg,0.88916016
data\deepdetect-2025_dddata\ddata\train\real\02700.jpg,0.88867188
data\deepdetect-2025_dddata\ddata\train\real\29862.jpg,0.88867188
data\deepdetect-2025_dddata\ddata\train\real\56153.jpg,0.88867188
data\deepdetect-2025_dddata\ddata\train\real\61918.jpg,0.88818359
data\deepdetect-2025_dddata\ddata\train\real\02591.jpg,0.88769531
data\deepdetect-2025_dddata\ddata\train\real\17480.jpg,0.88769531
data\deepdetect-2025_dddata\ddata\train\real\11028.jpg,0.88769531
data\deepdetect-2025_dddata\ddata\train\real\28402.jpg,0.88720703
data\deepdetect-2025_dddata\ddata\train\real\15014.jpg,0.88671875
data\deepdetect-2025_dddata\ddata\train\real\25898.jpg,0.88671875
data\deepdetect-2025_dddata\ddata\train\real\36938.jpg,0.88525391
data\deepdetect-2025_dddata\ddata\train\real\05544.jpg,0.88525391
data\deepdetect-2025_dddata\ddata\train\real\30797.jpg,0.88476562
data\deepdetect-2025_dddata\ddata\train\real\30054.jpg,0.88427734
data\deepdetect-2025_dddata\ddata\train\real\53040.jpg,0.88330078
data\deepdetect-2025_dddata\ddata\train\real\27930.jpg,0.88330078
data\deepdetect-2025_dddata\ddata\train\real\57618.jpg,0.88330078
data\deepdetect-2025_dddata\ddata\train\real\41525.jpg,0.88281250
data\deepdetect-2025_dddata\ddata\train\real\67481.jpg,0.88281250
data\deepdetect-2025_dddata\ddata\train\real\46540.jpg,0.88281250
data\deepdetect-2025_dddata\ddata\train\real\02101.jpg,0.88281250
data\deepdetect-2025_dddata\ddata\train\real\52231.jpg,0.88281250
data\deepdetect-2025_dddata\ddata\train\real\32036.jpg,0.88281250
data\deepdetect-2025_dddata\ddata\train\real\15751.jpg,0.88183594
data\deepdetect-2025_dddata\ddata\train\real\38220.jpg,0.88037109
data\deepdetect-2025_dddata\ddata\train\real\02401.jpg,0.88037109
data\deepdetect-2025_dddata\ddata\train\real\15290.jpg,0.88037109
data\deepdetect-2025_dddata\ddata\train\real\32583.jpg,0.88037109
data\deepdetect-2025_dddata\ddata\train\real\37325.jpg,0.87988281
data\deepdetect-2025_dddata\ddata\train\real\59843.jpg,0.87988281
data\deepdetect-2025_dddata\ddata\train\real\65780.jpg,0.87988281
data\deepdetect-2025_dddata\ddata\train\real\06165.jpg,0.87890625
data\deepdetect-2025_dddata\ddata\train\real\49939.jpg,0.87841797
data\deepdetect-2025_dddata\ddata\train\real\21181.jpg,0.87841797
data\deepdetect-2025_dddata\ddata\train\real\33048.jpg,0.87792969
data\deepdetect-2025_dddata\ddata\train\real\52346.jpg,0.87744141
data\deepdetect-2025_dddata\ddata\train\real\19434.jpg,0.87744141
data\deepdetect-2025_dddata\ddata\train\real\02945.jpg,0.87744141
data\deepdetect-2025_dddata\ddata\train\real\09815.jpg,0.87695312
data\deepdetect-2025_dddata\ddata\train\real\09121.jpg,0.87695312
data\deepdetect-2025_dddata\ddata\train\real\59039.jpg,0.87695312
data\deepdetect-2025_dddata\ddata\train\real\47257.jpg,0.87646484
data\deepdetect-2025_dddata\ddata\train\real\67472.jpg,0.87597656
data\deepdetect-2025_dddata\ddata\train\real\25778.jpg,0.87597656
data\deepdetect-2025_dddata\ddata\train\real\14905.jpg,0.87548828
data\deepdetect-2025_dddata\ddata\train\real\43680.jpg,0.87500000
data\deepdetect-2025_dddata\ddata\train\real\28890.jpg,0.87500000
data\deepdetect-2025_dddata\ddata\train\real\50345.jpg,0.87500000
data\deepdetect-2025_dddata\ddata\train\real\03347.jpg,0.87451172
data\deepdetect-2025_dddata\ddata\train\real\15013.jpg,0.87451172
data\deepdetect-2025_dddata\ddata\train\real\66812.jpg,0.87353516
data\deepdetect-2025_dddata\ddata\train\real\03007.jpg,0.87353516
data\deepdetect-2025_dddata\ddata\train\real\04156.jpg,0.87255859
data\deepdetect-2025_dddata\ddata\train\real\59683.jpg,0.87207031
data\deepdetect-2025_dddata\ddata\train\real\36719.jpg,0.87207031
data\deepdetect-2025_dddata\ddata\train\real\61332.jpg,0.87158203
data\deepdetect-2025_dddata\ddata\train\real\22473.jpg,0.87060547
data\deepdetect-2025_dddata\ddata\train\real\45843.jpg,0.87011719
data\deepdetect-2025_dddata\ddata\train\real\65473.jpg,0.87011719
data\deepdetect-2025_dddata\ddata\train\real\35932.jpg,0.86914062
data\deepdetect-2025_dddata\ddata\train\real\42532.jpg,0.86865234
data\deepdetect-2025_dddata\ddata\train\real\50375.jpg,0.86816406
data\deepdetect-2025_dddata\ddata\train\real\12562.jpg,0.86718750
data\deepdetect-2025_dddata\ddata\train\real\35361.jpg,0.86718750
data\deepdetect-2025_dddata\ddata\train\real\61548.jpg,0.86718750
data\deepdetect-2025_dddata\ddata\train\real\61102.jpg,0.86718750
data\deepdetect-2025_dddata\ddata\train\real\48714.jpg,0.86669922
data\deepdetect-2025_dddata\ddata\train\real\11485.jpg,0.86621094
data\deepdetect-2025_dddata\ddata\train\real\05812.jpg,0.86572266
data\deepdetect-2025_dddata\ddata\train\real\01848.jpg,0.86572266
data\deepdetect-2025_dddata\ddata\train\real\32374.jpg,0.86572266
data\deepdetect-2025_dddata\ddata\train\real\53506.jpg,0.86572266
data\deepdetect-2025_dddata\ddata\train\real\17836.jpg,0.86572266
data\deepdetect-2025_dddata\ddata\train\real\64038.jpg,0.86523438
data\deepdetect-2025_dddata\ddata\train\real\50233.jpg,0.86474609
data\deepdetect-2025_dddata\ddata\train\real\20648.jpg,0.86425781
data\deepdetect-2025_dddata\ddata\train\real\37028.jpg,0.86425781
data\deepdetect-2025_dddata\ddata\train\real\31009.jpg,0.86425781
data\deepdetect-2025_dddata\ddata\train\real\39297.jpg,0.86376953
data\deepdetect-2025_dddata\ddata\train\real\63426.jpg,0.86376953
data\deepdetect-2025_dddata\ddata\train\real\24858.jpg,0.86376953
data\deepdetect-2025_dddata\ddata\train\real\27892.jpg,0.86328125
data\deepdetect-2025_dddata\ddata\train\real\10724.jpg,0.86328125
data\deepdetect-2025_dddata\ddata\train\real\11166.jpg,0.86328125
data\deepdetect-2025_dddata\ddata\train\real\65224.jpg,0.86328125
data\deepdetect-2025_dddata\ddata\train\real\50377.jpg,0.86279297
data\deepdetect-2025_dddata\ddata\train\real\12123.jpg,0.86230469
data\deepdetect-2025_dddata\ddata\train\real\56847.jpg,0.86230469
data\deepdetect-2025_dddata\ddata\train\real\08074.jpg,0.86230469
data\deepdetect-2025_dddata\ddata\train\real\56828.jpg,0.86132812
data\deepdetect-2025_dddata\ddata\train\real\65127.jpg,0.86083984
data\deepdetect-2025_dddata\ddata\train\real\05472.jpg,0.86035156
data\deepdetect-2025_dddata\ddata\train\real\67319.jpg,0.86035156
data\deepdetect-2025_dddata\ddata\train\real\31832.jpg,0.85888672
data\deepdetect-2025_dddata\ddata\train\real\07624.jpg,0.85888672
data\deepdetect-2025_dddata\ddata\train\real\44016.jpg,0.85791016
data\deepdetect-2025_dddata\ddata\train\real\40308.jpg,0.85791016
data\deepdetect-2025_dddata\ddata\train\real\13548.jpg,0.85742188
data\deepdetect-2025_dddata\ddata\train\real\38653.jpg,0.85693359
data\deepdetect-2025_dddata\ddata\train\real\39409.jpg,0.85693359
data\deepdetect-2025_dddata\ddata\train\real\01588.jpg,0.85693359
data\deepdetect-2025_dddata\ddata\train\real\58964.jpg,0.85693359
data\deepdetect-2025_dddata\ddata\train\real\44580.jpg,0.85546875
data\deepdetect-2025_dddata\ddata\train\real\42106.jpg,0.85449219
